Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_5P_1_bbduk_filt	pass	0.0	pass	144.759911354	Sanger / Illumina 1.9	pass	296.6 Mbp	60-151	Conventional base calls	pass	pass	warn	2037764.0	pass	pass	pass	49.0	97.5803693842	PD_5P_1_bbduk_filt.fastq.gz	fail	pass
PD_5P_2_bbduk_filt	pass	0.0	pass	144.061874682	Sanger / Illumina 1.9	pass	295.1 Mbp	60-151	Conventional base calls	pass	pass	warn	2037764.0	pass	pass	warn	49.0	97.346151072	PD_5P_2_bbduk_filt.fastq.gz	fail	pass
PD_60P_1_bbduk_filt	pass	0.0	pass	144.764212259	Sanger / Illumina 1.9	pass	329.9 Mbp	60-151	Conventional base calls	pass	pass	warn	2266195.0	pass	pass	pass	46.0	97.3413847281	PD_60P_1_bbduk_filt.fastq.gz	fail	pass
PD_60P_2_bbduk_filt	pass	0.0	pass	144.027459243	Sanger / Illumina 1.9	pass	328.2 Mbp	60-151	Conventional base calls	pass	pass	warn	2266195.0	pass	pass	warn	47.0	97.1888137342	PD_60P_2_bbduk_filt.fastq.gz	fail	pass
PD_63P_1_bbduk_filt	pass	0.0	pass	145.761479157	Sanger / Illumina 1.9	pass	360.2 Mbp	60-151	Conventional base calls	pass	warn	warn	2457454.0	pass	pass	warn	47.0	96.968460346	PD_63P_1_bbduk_filt.fastq.gz	fail	pass
PD_63P_2_bbduk_filt	pass	0.0	pass	144.865840826	Sanger / Illumina 1.9	pass	358 Mbp	60-151	Conventional base calls	pass	warn	warn	2457454.0	pass	pass	warn	47.0	96.8033316002	PD_63P_2_bbduk_filt.fastq.gz	fail	pass
PD_64P_1_bbduk_filt	pass	0.0	pass	144.641847142	Sanger / Illumina 1.9	pass	335.6 Mbp	60-151	Conventional base calls	pass	pass	warn	2307565.0	pass	pass	pass	48.0	97.7759787958	PD_64P_1_bbduk_filt.fastq.gz	fail	pass
PD_64P_2_bbduk_filt	pass	0.0	pass	143.766436048	Sanger / Illumina 1.9	pass	333.5 Mbp	60-151	Conventional base calls	pass	pass	warn	2307565.0	pass	pass	warn	48.0	97.5367887492	PD_64P_2_bbduk_filt.fastq.gz	fail	pass
PD_65P_1_bbduk_filt	pass	0.0	pass	144.716243664	Sanger / Illumina 1.9	pass	298.1 Mbp	60-151	Conventional base calls	pass	warn	warn	2048571.0	pass	pass	pass	48.0	97.1404853894	PD_65P_1_bbduk_filt.fastq.gz	fail	pass
PD_65P_2_bbduk_filt	pass	0.0	pass	144.016492472	Sanger / Illumina 1.9	pass	296.6 Mbp	60-151	Conventional base calls	pass	warn	warn	2048571.0	pass	pass	warn	48.0	96.9342719298	PD_65P_2_bbduk_filt.fastq.gz	fail	pass
PD_66P_1_bbduk_filt	pass	0.0	pass	144.120172986	Sanger / Illumina 1.9	pass	244.6 Mbp	60-151	Conventional base calls	pass	warn	warn	1688000.0	pass	pass	fail	46.0	95.9670326493	PD_66P_1_bbduk_filt.fastq.gz	fail	pass
PD_66P_2_bbduk_filt	pass	0.0	pass	144.104526066	Sanger / Illumina 1.9	pass	244.6 Mbp	60-151	Conventional base calls	pass	warn	warn	1688000.0	pass	pass	fail	47.0	95.7275802788	PD_66P_2_bbduk_filt.fastq.gz	fail	pass
PD_6P_1_bbduk_filt	pass	0.0	pass	144.771033253	Sanger / Illumina 1.9	pass	225.8 Mbp	60-151	Conventional base calls	pass	pass	warn	1550937.0	pass	pass	warn	48.0	96.3714738621	PD_6P_1_bbduk_filt.fastq.gz	fail	pass
PD_6P_2_bbduk_filt	pass	0.0	pass	143.820253176	Sanger / Illumina 1.9	pass	224.2 Mbp	60-151	Conventional base calls	pass	pass	warn	1550937.0	pass	pass	fail	48.0	96.1683933862	PD_6P_2_bbduk_filt.fastq.gz	fail	pass
PD_70P_1_bbduk_filt	pass	0.0	pass	144.685380521	Sanger / Illumina 1.9	pass	255.8 Mbp	60-151	Conventional base calls	pass	warn	warn	1758127.0	pass	pass	warn	46.0	95.4241556515	PD_70P_1_bbduk_filt.fastq.gz	fail	pass
PD_70P_2_bbduk_filt	pass	0.0	pass	144.069158826	Sanger / Illumina 1.9	pass	254.7 Mbp	60-151	Conventional base calls	pass	warn	warn	1758127.0	pass	pass	fail	46.0	95.2279244204	PD_70P_2_bbduk_filt.fastq.gz	fail	pass
PD_73P_1_bbduk_filt	pass	0.0	pass	145.70847779	Sanger / Illumina 1.9	pass	123.9 Mbp	60-151	Conventional base calls	pass	warn	warn	845987.0	pass	warn	warn	45.0	97.4723461448	PD_73P_1_bbduk_filt.fastq.gz	fail	pass
PD_73P_2_bbduk_filt	pass	0.0	pass	145.22211807	Sanger / Illumina 1.9	pass	123.5 Mbp	60-151	Conventional base calls	pass	warn	warn	845987.0	pass	pass	warn	45.0	97.3171151069	PD_73P_2_bbduk_filt.fastq.gz	fail	pass
PD_74P_1_bbduk_filt	pass	0.0	pass	144.735659823	Sanger / Illumina 1.9	pass	294.5 Mbp	60-151	Conventional base calls	pass	warn	warn	2023650.0	pass	pass	pass	47.0	96.8639456637	PD_74P_1_bbduk_filt.fastq.gz	fail	pass
PD_74P_2_bbduk_filt	pass	0.0	pass	143.993135177	Sanger / Illumina 1.9	pass	293 Mbp	60-151	Conventional base calls	pass	warn	warn	2023650.0	pass	pass	warn	48.0	96.7329814825	PD_74P_2_bbduk_filt.fastq.gz	fail	pass
PD_75P_1_bbduk_filt	pass	0.0	pass	144.73125475	Sanger / Illumina 1.9	pass	266.2 Mbp	60-151	Conventional base calls	pass	warn	warn	1829130.0	pass	pass	warn	47.0	96.5855791335	PD_75P_1_bbduk_filt.fastq.gz	fail	pass
PD_75P_2_bbduk_filt	pass	0.0	pass	144.01278094	Sanger / Illumina 1.9	pass	264.8 Mbp	60-151	Conventional base calls	pass	warn	warn	1829130.0	pass	pass	fail	47.0	96.3730906918	PD_75P_2_bbduk_filt.fastq.gz	fail	pass
PD_76P_1_bbduk_filt	pass	0.0	pass	145.304692343	Sanger / Illumina 1.9	pass	253.1 Mbp	60-151	Conventional base calls	pass	pass	warn	1732482.0	pass	pass	warn	49.0	95.7509416116	PD_76P_1_bbduk_filt.fastq.gz	fail	pass
PD_76P_2_bbduk_filt	pass	0.0	pass	144.01778258	Sanger / Illumina 1.9	pass	250.8 Mbp	60-151	Conventional base calls	pass	pass	warn	1732482.0	pass	pass	warn	49.0	95.6096219278	PD_76P_2_bbduk_filt.fastq.gz	fail	pass
PD_77P_1_bbduk_filt	pass	0.0	pass	144.608365571	Sanger / Illumina 1.9	pass	318.5 Mbp	60-151	Conventional base calls	pass	pass	warn	2190765.0	pass	pass	pass	50.0	97.4932774283	PD_77P_1_bbduk_filt.fastq.gz	fail	pass
PD_77P_2_bbduk_filt	pass	0.0	pass	143.795239562	Sanger / Illumina 1.9	pass	316.7 Mbp	60-151	Conventional base calls	pass	pass	warn	2190765.0	pass	pass	warn	50.0	97.2762333677	PD_77P_2_bbduk_filt.fastq.gz	fail	pass
PD_78P_1_bbduk_filt	pass	0.0	pass	143.904376073	Sanger / Illumina 1.9	pass	234.6 Mbp	60-151	Conventional base calls	pass	warn	warn	1621728.0	pass	pass	fail	49.0	95.4136436343	PD_78P_1_bbduk_filt.fastq.gz	fail	pass
PD_78P_2_bbduk_filt	pass	0.0	pass	143.847817883	Sanger / Illumina 1.9	pass	234.5 Mbp	60-151	Conventional base calls	pass	warn	warn	1621728.0	pass	pass	fail	50.0	95.1926034834	PD_78P_2_bbduk_filt.fastq.gz	fail	pass
PD_79S_1_bbduk_filt	pass	0.0	pass	144.95915544	Sanger / Illumina 1.9	pass	342.4 Mbp	60-151	Conventional base calls	pass	warn	warn	2349248.0	pass	pass	warn	47.0	97.0062841929	PD_79S_1_bbduk_filt.fastq.gz	fail	pass
PD_79S_2_bbduk_filt	pass	0.0	pass	144.057177446	Sanger / Illumina 1.9	pass	340.3 Mbp	60-151	Conventional base calls	pass	warn	warn	2349248.0	pass	pass	warn	47.0	96.8635155734	PD_79S_2_bbduk_filt.fastq.gz	fail	pass
PD_7P_1_bbduk_filt	pass	0.0	pass	144.854719656	Sanger / Illumina 1.9	pass	288.4 Mbp	60-151	Conventional base calls	pass	pass	warn	1980261.0	pass	pass	warn	43.0	94.6609541105	PD_7P_1_bbduk_filt.fastq.gz	fail	pass
PD_7P_2_bbduk_filt	pass	0.0	pass	144.380999272	Sanger / Illumina 1.9	pass	287.5 Mbp	60-151	Conventional base calls	pass	pass	warn	1980261.0	pass	pass	warn	43.0	94.4133835974	PD_7P_2_bbduk_filt.fastq.gz	fail	pass
PD_81P_1_bbduk_filt	fail	0.0	fail	130.843670792	Sanger / Illumina 1.9	pass	7 Mbp	60-151	Conventional base calls	pass	fail	warn	53656.0	pass	fail	fail	85.0	5.04323840763	PD_81P_1_bbduk_filt.fastq.gz	fail	pass
PD_81P_2_bbduk_filt	fail	0.0	fail	133.883740868	Sanger / Illumina 1.9	pass	7.2 Mbp	60-151	Conventional base calls	pass	fail	warn	53656.0	pass	fail	fail	99.0	0.926271060086	PD_81P_2_bbduk_filt.fastq.gz	fail	pass
PD_82P_1_bbduk_filt	pass	0.0	pass	145.137387251	Sanger / Illumina 1.9	pass	319 Mbp	60-151	Conventional base calls	pass	warn	warn	2185836.0	pass	pass	warn	47.0	96.9180604385	PD_82P_1_bbduk_filt.fastq.gz	fail	pass
PD_82P_2_bbduk_filt	pass	0.0	pass	144.113473289	Sanger / Illumina 1.9	pass	316.7 Mbp	60-151	Conventional base calls	pass	warn	warn	2185836.0	pass	pass	warn	48.0	96.7406615408	PD_82P_2_bbduk_filt.fastq.gz	fail	pass
PD_83P_1_bbduk_filt	pass	0.0	pass	145.18866961	Sanger / Illumina 1.9	pass	4.8 Mbp	60-151	Conventional base calls	pass	warn	warn	33291.0	pass	pass	pass	45.0	93.8391757532	PD_83P_1_bbduk_filt.fastq.gz	fail	pass
PD_83P_2_bbduk_filt	pass	0.0	pass	144.52855126	Sanger / Illumina 1.9	pass	4.8 Mbp	60-151	Conventional base calls	pass	warn	warn	33291.0	pass	pass	warn	45.0	93.6709621219	PD_83P_2_bbduk_filt.fastq.gz	fail	pass
PD_84P_1_bbduk_filt	pass	0.0	pass	143.813912057	Sanger / Illumina 1.9	pass	229.2 Mbp	60-151	Conventional base calls	pass	fail	warn	1585143.0	pass	pass	warn	49.0	97.4419829328	PD_84P_1_bbduk_filt.fastq.gz	fail	pass
PD_84P_2_bbduk_filt	pass	0.0	pass	143.268115243	Sanger / Illumina 1.9	pass	228.3 Mbp	60-151	Conventional base calls	pass	fail	warn	1585143.0	pass	pass	warn	50.0	97.1646360679	PD_84P_2_bbduk_filt.fastq.gz	fail	pass
PD_8P_1_bbduk_filt	pass	0.0	pass	144.211173899	Sanger / Illumina 1.9	pass	353.3 Mbp	60-151	Conventional base calls	pass	pass	warn	2436428.0	pass	pass	warn	47.0	93.8410403909	PD_8P_1_bbduk_filt.fastq.gz	fail	pass
PD_8P_2_bbduk_filt	pass	0.0	pass	144.014746178	Sanger / Illumina 1.9	pass	352.8 Mbp	60-151	Conventional base calls	pass	pass	warn	2436428.0	pass	pass	warn	47.0	93.6145927143	PD_8P_2_bbduk_filt.fastq.gz	fail	pass
PD_9P_1_bbduk_filt	pass	0.0	pass	144.848572533	Sanger / Illumina 1.9	pass	344.4 Mbp	60-151	Conventional base calls	pass	warn	warn	2364538.0	pass	pass	warn	46.0	94.0338314424	PD_9P_1_bbduk_filt.fastq.gz	fail	pass
PD_9P_2_bbduk_filt	pass	0.0	pass	144.145306187	Sanger / Illumina 1.9	pass	342.7 Mbp	60-151	Conventional base calls	pass	warn	warn	2364538.0	pass	pass	warn	46.0	93.7696677907	PD_9P_2_bbduk_filt.fastq.gz	fail	pass
PD_Extr_neg_plate1_1_bbduk_filt	fail	0.0	fail	102.232220327	Sanger / Illumina 1.9	pass	2.1 Mbp	60-151	Conventional base calls	pass	fail	warn	20515.0	pass	fail	fail	90.0	7.94540580063	PD_Extr_neg_plate1_1_bbduk_filt.fastq.gz	fail	pass
PD_Extr_neg_plate1_2_bbduk_filt	fail	0.0	fail	132.856056544	Sanger / Illumina 1.9	pass	2.7 Mbp	60-151	Conventional base calls	pass	fail	warn	20515.0	pass	fail	fail	97.0	4.59663660736	PD_Extr_neg_plate1_2_bbduk_filt.fastq.gz	fail	pass
PD_Extr_neg_plate2_1_bbduk_filt	fail	0.0	fail	106.307361107	Sanger / Illumina 1.9	pass	10 Mbp	60-151	Conventional base calls	pass	fail	warn	93831.0	pass	fail	fail	90.0	2.5769734949	PD_Extr_neg_plate2_1_bbduk_filt.fastq.gz	fail	pass
PD_Extr_neg_plate2_2_bbduk_filt	fail	0.0	fail	133.653675225	Sanger / Illumina 1.9	pass	12.6 Mbp	60-151	Conventional base calls	pass	fail	warn	93831.0	pass	fail	fail	99.0	0.119363536571	PD_Extr_neg_plate2_2_bbduk_filt.fastq.gz	fail	pass
PD_Extr_neg_plate3_1_bbduk_filt	fail	0.0	fail	130.714062628	Sanger / Illumina 1.9	pass	1.6 Mbp	60-151	Conventional base calls	pass	fail	warn	12167.0	pass	fail	fail	85.0	9.21344620695	PD_Extr_neg_plate3_1_bbduk_filt.fastq.gz	fail	pass
PD_Extr_neg_plate3_2_bbduk_filt	fail	0.0	fail	131.751952001	Sanger / Illumina 1.9	pass	1.6 Mbp	60-151	Conventional base calls	pass	fail	warn	12167.0	pass	fail	fail	99.0	1.9807676502	PD_Extr_neg_plate3_2_bbduk_filt.fastq.gz	fail	pass
PD_Extr_pos_plate1_1_bbduk_filt	fail	0.0	fail	112.906036875	Sanger / Illumina 1.9	pass	10.1 Mbp	60-151	Conventional base calls	pass	fail	warn	89003.0	pass	fail	fail	70.0	39.1795782165	PD_Extr_pos_plate1_1_bbduk_filt.fastq.gz	fail	pass
PD_Extr_pos_plate1_2_bbduk_filt	fail	0.0	fail	133.608080626	Sanger / Illumina 1.9	pass	11.9 Mbp	60-151	Conventional base calls	pass	fail	warn	89003.0	pass	fail	fail	83.0	25.9867644911	PD_Extr_pos_plate1_2_bbduk_filt.fastq.gz	fail	pass
PD_Extr_pos_plate2_1_bbduk_filt	fail	0.0	fail	111.918506108	Sanger / Illumina 1.9	pass	9.2 Mbp	60-151	Conventional base calls	pass	fail	warn	81773.0	pass	fail	fail	90.0	3.88759125873	PD_Extr_pos_plate2_1_bbduk_filt.fastq.gz	fail	pass
PD_Extr_pos_plate2_2_bbduk_filt	fail	0.0	fail	135.246230418	Sanger / Illumina 1.9	pass	11.1 Mbp	60-151	Conventional base calls	pass	fail	warn	81773.0	pass	fail	fail	99.0	0.69460579898	PD_Extr_pos_plate2_2_bbduk_filt.fastq.gz	fail	pass
PD_Extr_pos_plate3_1_bbduk_filt	pass	0.0	pass	144.94948844	Sanger / Illumina 1.9	pass	563.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3867095.0	pass	pass	warn	51.0	94.2761138733	PD_Extr_pos_plate3_1_bbduk_filt.fastq.gz	fail	pass
PD_Extr_pos_plate3_2_bbduk_filt	pass	0.0	pass	144.439250135	Sanger / Illumina 1.9	pass	561.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3867095.0	pass	pass	warn	51.0	94.1255106538	PD_Extr_pos_plate3_2_bbduk_filt.fastq.gz	fail	pass
PD_Lib_neg_plate1_1_bbduk_filt	fail	0.0	fail	128.628694668	Sanger / Illumina 1.9	pass	3.6 Mbp	60-151	Conventional base calls	pass	fail	warn	28284.0	pass	fail	fail	85.0	10.9885447603	PD_Lib_neg_plate1_1_bbduk_filt.fastq.gz	fail	pass
PD_Lib_neg_plate1_2_bbduk_filt	fail	0.0	fail	133.350021213	Sanger / Illumina 1.9	pass	3.7 Mbp	60-151	Conventional base calls	pass	fail	warn	28284.0	pass	fail	fail	97.0	4.7270541649	PD_Lib_neg_plate1_2_bbduk_filt.fastq.gz	fail	pass
PD_Lib_neg_plate2_1_bbduk_filt	fail	0.0	fail	134.369217002	Sanger / Illumina 1.9	pass	1.5 Mbp	60-151	Conventional base calls	pass	fail	warn	11175.0	pass	fail	fail	85.0	11.8031319911	PD_Lib_neg_plate2_1_bbduk_filt.fastq.gz	fail	pass
PD_Lib_neg_plate2_2_bbduk_filt	fail	0.0	fail	132.371901566	Sanger / Illumina 1.9	pass	1.4 Mbp	60-151	Conventional base calls	pass	fail	warn	11175.0	pass	fail	fail	98.0	2.40715883669	PD_Lib_neg_plate2_2_bbduk_filt.fastq.gz	fail	pass
PD_Lib_pos_plate1_1_bbduk_filt	pass	0.0	pass	146.046413724	Sanger / Illumina 1.9	pass	493.3 Mbp	60-151	Conventional base calls	pass	fail	warn	3358317.0	pass	pass	pass	47.0	94.7333880967	PD_Lib_pos_plate1_1_bbduk_filt.fastq.gz	fail	pass
PD_Lib_pos_plate1_2_bbduk_filt	pass	0.0	pass	145.22062152	Sanger / Illumina 1.9	pass	490.4 Mbp	60-151	Conventional base calls	pass	warn	warn	3358317.0	pass	pass	warn	47.0	94.628257149	PD_Lib_pos_plate1_2_bbduk_filt.fastq.gz	fail	pass
PD_Lib_pos_plate2_1_bbduk_filt	pass	0.0	pass	145.93673849	Sanger / Illumina 1.9	pass	488.2 Mbp	60-151	Conventional base calls	pass	fail	warn	3325877.0	pass	pass	warn	47.0	94.4681129978	PD_Lib_pos_plate2_1_bbduk_filt.fastq.gz	fail	pass
PD_Lib_pos_plate2_2_bbduk_filt	pass	0.0	pass	144.890624638	Sanger / Illumina 1.9	pass	484.6 Mbp	60-151	Conventional base calls	pass	warn	warn	3325877.0	pass	pass	warn	47.0	94.3952588753	PD_Lib_pos_plate2_2_bbduk_filt.fastq.gz	fail	pass
