clade_name	clade_taxid	PD_Lib_pos_plate2_metaphlan4	PD_Lib_pos_plate1_metaphlan4	PD_Lib_neg_plate2_metaphlan4	PD_Lib_neg_plate1_metaphlan4	PD_Extr_pos_plate3_metaphlan4	PD_Extr_pos_plate2_metaphlan4	PD_Extr_pos_plate1_metaphlan4	PD_Extr_neg_plate3_metaphlan4	PD_Extr_neg_plate2_metaphlan4	PD_Extr_neg_plate1_metaphlan4	PD_9P_metaphlan4	PD_8P_metaphlan4	PD_84P_metaphlan4	PD_83P_metaphlan4	PD_82P_metaphlan4	PD_81P_metaphlan4	PD_7P_metaphlan4	PD_79S_metaphlan4	PD_78P_metaphlan4	PD_77P_metaphlan4	PD_76P_metaphlan4	PD_75P_metaphlan4	PD_74P_metaphlan4	PD_73P_metaphlan4	PD_70P_metaphlan4	PD_6P_metaphlan4	PD_66P_metaphlan4	PD_65P_metaphlan4	PD_64P_metaphlan4	PD_63P_metaphlan4	PD_60P_metaphlan4	PD_5P_metaphlan4	PD_59P_metaphlan4	PD_58P_metaphlan4	PD_57P_metaphlan4	PD_56P_metaphlan4	PD_55P_metaphlan4	PD_54P_metaphlan4	PD_53P_metaphlan4	PD_52P_metaphlan4	PD_51P_metaphlan4	PD_50P_metaphlan4	PD_4P_metaphlan4	PD_48P_metaphlan4	PD_47P_metaphlan4	PD_46P_metaphlan4	PD_45P_metaphlan4	PD_44P_metaphlan4	PD_43P_metaphlan4	PD_42P_metaphlan4	PD_41P_metaphlan4	PD_40P_metaphlan4	PD_3P_metaphlan4	PD_39P_metaphlan4	PD_38P_metaphlan4	PD_36P_metaphlan4	PD_35P_metaphlan4	PD_34P_metaphlan4	PD_33P_metaphlan4	PD_32P_metaphlan4	PD_31P_metaphlan4	PD_30P_metaphlan4	PD_2P_metaphlan4	PD_29P_metaphlan4	PD_28P_metaphlan4	PD_27P_metaphlan4	PD_26P_metaphlan4	PD_25P_metaphlan4	PD_232S_metaphlan4	PD_231P_metaphlan4	PD_230S_metaphlan4	PD_229P_metaphlan4	PD_228S_metaphlan4	PD_227P_metaphlan4	PD_226S_metaphlan4	PD_225P_metaphlan4	PD_224S_metaphlan4	PD_223P_metaphlan4	PD_222S_metaphlan4	PD_221P_metaphlan4	PD_218S_metaphlan4	PD_217P_metaphlan4	PD_216S_metaphlan4	PD_215S_metaphlan4	PD_214S_metaphlan4	PD_213S_metaphlan4	PD_212S_metaphlan4	PD_211P_metaphlan4	PD_210S_metaphlan4	PD_209P_metaphlan4	PD_208S_metaphlan4	PD_207P_metaphlan4	PD_206S_metaphlan4	PD_205P_metaphlan4	PD_204_metaphlan4	PD_203_metaphlan4	PD_200S_metaphlan4	PD_1P_metaphlan4	PD_199P_metaphlan4	PD_198_metaphlan4	PD_197_metaphlan4	PD_196_metaphlan4	PD_195_metaphlan4	PD_194S_metaphlan4	PD_193P_metaphlan4	PD_192S_metaphlan4	PD_191P_metaphlan4	PD_190S_metaphlan4	PD_189P_metaphlan4	PD_188S_metaphlan4	PD_184S_metaphlan4	PD_183P_metaphlan4	PD_182S_metaphlan4	PD_181P_metaphlan4	PD_180S_metaphlan4	PD_179P_metaphlan4	PD_178S_metaphlan4	PD_177P_metaphlan4	PD_176S_metaphlan4	PD_175P_metaphlan4	PD_174S_metaphlan4	PD_173P_metaphlan4	PD_172S_metaphlan4	PD_171P_metaphlan4	PD_170S_metaphlan4	PD_16P_metaphlan4	PD_169P_metaphlan4	PD_167P_metaphlan4	PD_166_metaphlan4	PD_165S_metaphlan4	PD_164P_metaphlan4	PD_163S_metaphlan4	PD_162P_metaphlan4	PD_161S_metaphlan4	PD_160P_metaphlan4	PD_15P_metaphlan4	PD_159S_metaphlan4	PD_158P_metaphlan4	PD_157S_metaphlan4	PD_156P_metaphlan4	PD_153S_metaphlan4	PD_152P_metaphlan4	PD_151S_metaphlan4	PD_150P_metaphlan4	PD_14P_metaphlan4	PD_149S_metaphlan4	PD_148P_metaphlan4	PD_147_metaphlan4	PD_146S_metaphlan4	PD_145P_metaphlan4	PD_142S_metaphlan4	PD_141P_metaphlan4	PD_140S_metaphlan4	PD_13P_metaphlan4	PD_138S_metaphlan4	PD_137P_metaphlan4	PD_134S_metaphlan4	PD_131P_metaphlan4	PD_130S_metaphlan4	PD_12P_metaphlan4	PD_129P_metaphlan4	PD_128S_metaphlan4	PD_127S_metaphlan4	PD_126P_metaphlan4	PD_123P_metaphlan4	PD_122S_metaphlan4	PD_121S_metaphlan4	PD_120S_metaphlan4	PD_11P_metaphlan4	PD_119P_metaphlan4	PD_118_metaphlan4	PD_117_metaphlan4	PD_116P_metaphlan4	PD_115S_metaphlan4	PD_114P_metaphlan4	PD_113P_metaphlan4	PD_112S_metaphlan4	PD_111P_metaphlan4	PD_110S_metaphlan4	PD_10P_metaphlan4	PD_109S_metaphlan4	PD_108S_metaphlan4	PD_107P_metaphlan4	PD_105P_metaphlan4	PD_104P_metaphlan4	PD_100P_metaphlan4
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified|f__Bacillota_unclassified|g__GGB9513|s__GGB9513_SGB14911|t__SGB14911	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19361.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11967.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified|f__Bacillota_unclassified|g__Negativibacillus	2|1239||||1980693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18408.0	0	12382.0	10233.0	0	0	0	0	0	0	0	9649.0	0	0	0	0	0	0	76177.0	0	0	0	0	0	8260.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9894.0	0	0	0	9586.0	0	0	0	0	0	0	0	0	0	0	0	9112.0	0	7868.0	0	8873.0	0	0	0	0	0	10419.0	0	0	0	0	9735.0	32696.0	0	0	16635.0	0	8349.0	0	0	0	10054.0	0	11239.0	0	0	0	0	15600.0	0	0	0	0	0	0	0	0	0	12070.0	0	0	26949.0	51163.0	0	0	0	0	0	0	15834.0	0	0	0	0	0	0	8527.0	0	0	34924.0	0	8914.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90882.0	7617.0	0	12538.0	0	0	0	0	0	0	0	0	0	0	0	9400.0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified|f__Bacillota_unclassified|g__Negativibacillus|s__Negativibacillus_massiliensis	2|1239||||1980693|1871035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18408.0	0	12382.0	10233.0	0	0	0	0	0	0	0	9649.0	0	0	0	0	0	0	76177.0	0	0	0	0	0	8260.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9894.0	0	0	0	9586.0	0	0	0	0	0	0	0	0	0	0	0	9112.0	0	7868.0	0	8873.0	0	0	0	0	0	10419.0	0	0	0	0	9735.0	32696.0	0	0	16635.0	0	8349.0	0	0	0	10054.0	0	11239.0	0	0	0	0	15600.0	0	0	0	0	0	0	0	0	0	12070.0	0	0	26949.0	51163.0	0	0	0	0	0	0	15834.0	0	0	0	0	0	0	8527.0	0	0	34924.0	0	8914.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90882.0	7617.0	0	12538.0	0	0	0	0	0	0	0	0	0	0	0	9400.0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified|f__Bacillota_unclassified|g__Negativibacillus|s__Negativibacillus_massiliensis|t__SGB14912	2|1239||||1980693|1871035|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18408.0	0	12382.0	10233.0	0	0	0	0	0	0	0	9649.0	0	0	0	0	0	0	76177.0	0	0	0	0	0	8260.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9894.0	0	0	0	9586.0	0	0	0	0	0	0	0	0	0	0	0	9112.0	0	7868.0	0	8873.0	0	0	0	0	0	10419.0	0	0	0	0	9735.0	32696.0	0	0	16635.0	0	8349.0	0	0	0	10054.0	0	11239.0	0	0	0	0	15600.0	0	0	0	0	0	0	0	0	0	12070.0	0	0	26949.0	51163.0	0	0	0	0	0	0	15834.0	0	0	0	0	0	0	8527.0	0	0	34924.0	0	8914.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90882.0	7617.0	0	12538.0	0	0	0	0	0	0	0	0	0	0	0	9400.0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB10021	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	7542.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17383.0	0	0	0	0	0	0	0	0	0	0	0	9040.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11980.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB10021|o__OFGB10021	2|1239||	0	0	0	0	0	0	0	0	0	0	0	0	7542.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17383.0	0	0	0	0	0	0	0	0	0	0	0	9040.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11980.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB10021|o__OFGB10021|f__FGB10021	2|1239|||	0	0	0	0	0	0	0	0	0	0	0	0	7542.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17383.0	0	0	0	0	0	0	0	0	0	0	0	9040.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11980.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB10021|o__OFGB10021|f__FGB10021|g__GGB13402	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	7542.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17383.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB10021|o__OFGB10021|f__FGB10021|g__GGB13402|s__GGB13402_SGB14203	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	7542.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17383.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB10021|o__OFGB10021|f__FGB10021|g__GGB13402|s__GGB13402_SGB14203|t__SGB14203	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	7542.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17383.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB10021|o__OFGB10021|f__FGB10021|g__GGB9258	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9040.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11980.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB10021|o__OFGB10021|f__FGB10021|g__GGB9258|s__GGB9258_SGB14205	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9040.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11980.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB10021|o__OFGB10021|f__FGB10021|g__GGB9258|s__GGB9258_SGB14205|t__SGB14205	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9040.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11980.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6644.0	0	6849.0	0	0	0	0	7779.0	0	0	0	0	0	0	4408.0	0	0	0	5299.0	0	6470.0	0	5322.0	0	0	0	0	6980.0	0	0	6212.0	0	0	0	0	0	0	0	0	0	6864.0	0	0	0	0	5424.0	4818.0	0	6295.0	0	4829.0	0	4851.0	0	0	6269.0	7248.0	0	0	0	0	0	6700.0	0	0	0	6960.0	0	5804.0	0	0	0	5296.0	0	5803.0	0	0	6072.0	0	0	0	0	0	6238.0	0	0	5352.0	0	0	0	0	0	0	0	6522.0	0	6193.0	0	0	5578.0	0	5568.0	0	6614.0	0	0	0	5501.0	0	0	10405.0	5480.0	0	0	0	0	0	6827.0	5859.0	0	0	6493.0	5679.0	0	0	0	0	0	0	0	8377.0	9867.0	6877.0	5873.0	5889.0	5982.0	6532.0	0	6240.0	7858.0	0	0	0	0	5689.0	5879.0	0	0	0	6931.0	0	0	0	0	0	6185.0	0	0	0	0	0	0	5368.0	0	0	0	5597.0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6644.0	0	6849.0	0	0	0	0	7779.0	0	0	0	0	0	0	4408.0	0	0	0	5299.0	0	6470.0	0	5322.0	0	0	0	0	6980.0	0	0	6212.0	0	0	0	0	0	0	0	0	0	6864.0	0	0	0	0	5424.0	4818.0	0	6295.0	0	4829.0	0	4851.0	0	0	6269.0	7248.0	0	0	0	0	0	6700.0	0	0	0	6960.0	0	5804.0	0	0	0	5296.0	0	5803.0	0	0	6072.0	0	0	0	0	0	6238.0	0	0	5352.0	0	0	0	0	0	0	0	6522.0	0	6193.0	0	0	5578.0	0	5568.0	0	6614.0	0	0	0	5501.0	0	0	10405.0	5480.0	0	0	0	0	0	6827.0	5859.0	0	0	6493.0	5679.0	0	0	0	0	0	0	0	8377.0	9867.0	6877.0	5873.0	5889.0	5982.0	6532.0	0	6240.0	7858.0	0	0	0	0	5689.0	5879.0	0	0	0	6931.0	0	0	0	0	0	6185.0	0	0	0	0	0	0	5368.0	0	0	0	5597.0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011|f__FGB1011	2|1239|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6644.0	0	6849.0	0	0	0	0	7779.0	0	0	0	0	0	0	4408.0	0	0	0	5299.0	0	6470.0	0	5322.0	0	0	0	0	6980.0	0	0	6212.0	0	0	0	0	0	0	0	0	0	6864.0	0	0	0	0	5424.0	4818.0	0	6295.0	0	4829.0	0	4851.0	0	0	6269.0	7248.0	0	0	0	0	0	6700.0	0	0	0	6960.0	0	5804.0	0	0	0	5296.0	0	5803.0	0	0	6072.0	0	0	0	0	0	6238.0	0	0	5352.0	0	0	0	0	0	0	0	6522.0	0	6193.0	0	0	5578.0	0	5568.0	0	6614.0	0	0	0	5501.0	0	0	10405.0	5480.0	0	0	0	0	0	6827.0	5859.0	0	0	6493.0	5679.0	0	0	0	0	0	0	0	8377.0	9867.0	6877.0	5873.0	5889.0	5982.0	6532.0	0	6240.0	7858.0	0	0	0	0	5689.0	5879.0	0	0	0	6931.0	0	0	0	0	0	6185.0	0	0	0	0	0	0	5368.0	0	0	0	5597.0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011|f__FGB1011|g__GGB2652	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4408.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5424.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5803.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6877.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5368.0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011|f__FGB1011|g__GGB2652|s__GGB2652_SGB3573	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4408.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5424.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5803.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6877.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5368.0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011|f__FGB1011|g__GGB2652|s__GGB2652_SGB3573|t__SGB3573	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4408.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5424.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5803.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6877.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5368.0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011|f__FGB1011|g__GGB2653	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6644.0	0	6849.0	0	0	0	0	7779.0	0	0	0	0	0	0	0	0	0	0	5299.0	0	6470.0	0	5322.0	0	0	0	0	6980.0	0	0	6212.0	0	0	0	0	0	0	0	0	0	6864.0	0	0	0	0	0	4818.0	0	6295.0	0	4829.0	0	4851.0	0	0	6269.0	7248.0	0	0	0	0	0	6700.0	0	0	0	6960.0	0	5804.0	0	0	0	5296.0	0	0	0	0	6072.0	0	0	0	0	0	6238.0	0	0	5352.0	0	0	0	0	0	0	0	6522.0	0	6193.0	0	0	5578.0	0	5568.0	0	6614.0	0	0	0	5501.0	0	0	10405.0	5480.0	0	0	0	0	0	6827.0	5859.0	0	0	6493.0	5679.0	0	0	0	0	0	0	0	8377.0	9867.0	0	5873.0	5889.0	5982.0	6532.0	0	6240.0	7858.0	0	0	0	0	5689.0	5879.0	0	0	0	6931.0	0	0	0	0	0	6185.0	0	0	0	0	0	0	0	0	0	0	5597.0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011|f__FGB1011|g__GGB2653|s__GGB2653_SGB3574	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6644.0	0	6849.0	0	0	0	0	7779.0	0	0	0	0	0	0	0	0	0	0	5299.0	0	6470.0	0	5322.0	0	0	0	0	6980.0	0	0	6212.0	0	0	0	0	0	0	0	0	0	6864.0	0	0	0	0	0	4818.0	0	6295.0	0	4829.0	0	4851.0	0	0	6269.0	7248.0	0	0	0	0	0	6700.0	0	0	0	6960.0	0	5804.0	0	0	0	5296.0	0	0	0	0	6072.0	0	0	0	0	0	6238.0	0	0	5352.0	0	0	0	0	0	0	0	6522.0	0	6193.0	0	0	5578.0	0	5568.0	0	6614.0	0	0	0	5501.0	0	0	10405.0	5480.0	0	0	0	0	0	6827.0	5859.0	0	0	6493.0	5679.0	0	0	0	0	0	0	0	8377.0	9867.0	0	5873.0	5889.0	5982.0	6532.0	0	6240.0	7858.0	0	0	0	0	5689.0	5879.0	0	0	0	6931.0	0	0	0	0	0	6185.0	0	0	0	0	0	0	0	0	0	0	5597.0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011|f__FGB1011|g__GGB2653|s__GGB2653_SGB3574|t__SGB3574	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6644.0	0	6849.0	0	0	0	0	7779.0	0	0	0	0	0	0	0	0	0	0	5299.0	0	6470.0	0	5322.0	0	0	0	0	6980.0	0	0	6212.0	0	0	0	0	0	0	0	0	0	6864.0	0	0	0	0	0	4818.0	0	6295.0	0	4829.0	0	4851.0	0	0	6269.0	7248.0	0	0	0	0	0	6700.0	0	0	0	6960.0	0	5804.0	0	0	0	5296.0	0	0	0	0	6072.0	0	0	0	0	0	6238.0	0	0	5352.0	0	0	0	0	0	0	0	6522.0	0	6193.0	0	0	5578.0	0	5568.0	0	6614.0	0	0	0	5501.0	0	0	10405.0	5480.0	0	0	0	0	0	6827.0	5859.0	0	0	6493.0	5679.0	0	0	0	0	0	0	0	8377.0	9867.0	0	5873.0	5889.0	5982.0	6532.0	0	6240.0	7858.0	0	0	0	0	5689.0	5879.0	0	0	0	6931.0	0	0	0	0	0	6185.0	0	0	0	0	0	0	0	0	0	0	5597.0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1012	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4644.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13559.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
