clade_name	PD_100P_GTDB	PD_100P_metaphlan4_GTDB	PD_104P_GTDB	PD_105P_GTDB	PD_107P_GTDB	PD_108S_GTDB	PD_109S_GTDB	PD_10P_GTDB	PD_110S_GTDB	PD_111P_GTDB	PD_112S_GTDB	PD_113P_GTDB	PD_114P_GTDB	PD_115S_GTDB	PD_116P_GTDB	PD_117_GTDB	PD_118_GTDB	PD_119P_GTDB	PD_11P_GTDB	PD_120S_GTDB	PD_121S_GTDB	PD_122S_GTDB	PD_123P_GTDB	PD_126P_GTDB	PD_127S_GTDB	PD_128S_GTDB	PD_129P_GTDB	PD_12P_GTDB	PD_130S_GTDB	PD_131P_GTDB	PD_134S_GTDB	PD_137P_GTDB	PD_138S_GTDB	PD_13P_GTDB	PD_140S_GTDB	PD_141P_GTDB	PD_142S_GTDB	PD_145P_GTDB	PD_146S_GTDB	PD_147_GTDB	PD_148P_GTDB	PD_149S_GTDB	PD_14P_GTDB	PD_150P_GTDB	PD_151S_GTDB	PD_152P_GTDB	PD_153S_GTDB	PD_156P_GTDB	PD_157S_GTDB	PD_158P_GTDB	PD_159S_GTDB	PD_15P_GTDB	PD_160P_GTDB	PD_161S_GTDB	PD_162P_GTDB	PD_163S_GTDB	PD_164P_GTDB	PD_165S_GTDB	PD_166_GTDB	PD_167P_GTDB	PD_169P_GTDB	PD_16P_GTDB	PD_170S_GTDB	PD_171P_GTDB	PD_172S_GTDB	PD_173P_GTDB	PD_174S_GTDB	PD_175P_GTDB	PD_176S_GTDB	PD_177P_GTDB	PD_178S_GTDB	PD_179P_GTDB	PD_180S_GTDB	PD_181P_GTDB	PD_182S_GTDB	PD_183P_GTDB	PD_184S_GTDB	PD_188S_GTDB	PD_189P_GTDB	PD_190S_GTDB	PD_191P_GTDB	PD_192S_GTDB	PD_193P_GTDB	PD_194S_GTDB	PD_195_GTDB	PD_196_GTDB	PD_197_GTDB	PD_198_GTDB	PD_199P_GTDB	PD_1P_GTDB	PD_200S_GTDB	PD_203_GTDB	PD_204_GTDB	PD_205P_GTDB	PD_206S_GTDB	PD_207P_GTDB	PD_208S_GTDB	PD_209P_GTDB	PD_210S_GTDB	PD_211P_GTDB	PD_212S_GTDB	PD_213S_GTDB	PD_214S_GTDB	PD_215S_GTDB	PD_216S_GTDB	PD_217P_GTDB	PD_218S_GTDB	PD_221P_GTDB	PD_222S_GTDB	PD_223P_GTDB	PD_224S_GTDB	PD_225P_GTDB	PD_226S_GTDB	PD_227P_GTDB	PD_228S_GTDB	PD_229P_GTDB	PD_230S_GTDB	PD_231P_GTDB	PD_232S_GTDB	PD_25P_GTDB	PD_26P_GTDB	PD_27P_GTDB	PD_28P_GTDB	PD_29P_GTDB	PD_2P_GTDB	PD_30P_GTDB	PD_31P_GTDB	PD_32P_GTDB	PD_33P_GTDB	PD_34P_GTDB	PD_35P_GTDB	PD_36P_GTDB	PD_38P_GTDB	PD_39P_GTDB	PD_3P_GTDB	PD_40P_GTDB	PD_41P_GTDB	PD_42P_GTDB	PD_43P_GTDB	PD_44P_GTDB	PD_45P_GTDB	PD_46P_GTDB	PD_47P_GTDB	PD_48P_GTDB	PD_4P_GTDB	PD_50P_GTDB	PD_51P_GTDB	PD_52P_GTDB	PD_53P_GTDB	PD_54P_GTDB	PD_55P_GTDB	PD_56P_GTDB	PD_57P_GTDB	PD_58P_GTDB	PD_59P_GTDB	PD_5P_GTDB	PD_60P_GTDB	PD_63P_GTDB	PD_64P_GTDB	PD_65P_GTDB	PD_66P_GTDB	PD_6P_GTDB	PD_70P_GTDB	PD_73P_GTDB	PD_74P_GTDB	PD_75P_GTDB	PD_76P_GTDB	PD_77P_GTDB	PD_78P_GTDB	PD_79S_GTDB	PD_7P_GTDB	PD_81P_GTDB	PD_82P_GTDB	PD_83P_GTDB	PD_84P_GTDB	PD_8P_GTDB	PD_9P_GTDB	PD_Extr_neg_plate1_GTDB	PD_Extr_neg_plate2_GTDB	PD_Extr_neg_plate3_GTDB	PD_Extr_pos_plate1_GTDB	PD_Extr_pos_plate2_GTDB	PD_Extr_pos_plate3_GTDB	PD_Lib_neg_plate1_GTDB	PD_Lib_neg_plate2_GTDB	PD_Lib_pos_plate1_GTDB	PD_Lib_pos_plate2_GTDB
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	1.824214	1.824214	0.0	0.285392	0.0	0.248299	0.0	0.0	0.074189	0.155708	0.0	0.320554	0.042025	0.0	2.618151	0.0	0.0	0.105437	0.110964	0.530226	0.0	0.099507	0.046472	0.0	0.0	0.0	0.027944	3.048812	0.0	0.078639	0.429167	0.128086	0.0	0.187318	0.213806	0.567896	0.0	0.0	0.0	0.04087	0.008725	0.083879	0.438335	0.117328	0.501007	0.233149	0.0	0.367893	0.0	1.393253	0.150536	0.241745	0.017763	0.0	0.022335	0.0456	0.072341	0.0	0.057539	0.182714	0.0	0.024017	0.029258	0.0	0.0	0.0	0.124664	0.0	0.0	0.0	0.0	0.0	0.0	0.218531	0.0	0.092762	0.0	0.0	1.675246	0.285855	0.0	0.0	0.004504	0.0	0.015629	0.0	0.0	0.0	0.0	0.0	0.0	0.681769	0.011306	5.967784	0.112669	3.605719	0.0	0.118872	0.0	0.0	0.0	0.116728	0.0	0.207724	0.0	0.0	0.0	0.013893	0.06705	0.0	0.0	0.275092	0.161927	0.074597	0.042879	0.0	0.426442	0.0	0.0	1.377581	0.0	0.09124	0.0	0.666716	0.0	1.727051	0.0	0.0	0.0	0.077953	0.0	0.0	0.0	0.0	0.025755	0.02427	0.0	1.514868	0.0	0.0	0.184166	0.0	0.535217	1.34912	0.0	0.0	0.0	0.018475	0.549531	0.0	1.471253	0.070833	0.131435	0.324593	0.418423	0.0	0.0	0.0	0.0	0.0	0.0	0.319107	1.215054	1.243067	0.017787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033417	0.0	0.576309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA1685;s__UBA1685 sp002320595	1.755361	1.755361	0.0	0.0	0.0	0.0	0.0	0.626225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.831043	0.0	0.0	0.0	0.0	0.017321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.782931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.288955	0.0	0.00109	1.358817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011525	0.0	0.0	0.0	0.0	0.0	0.201529	0.0	0.0	0.0	0.0	0.0	0.677336	0.0	0.116966	0.0	0.0	0.0	0.0	0.0	0.016226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015897	0.181387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011243	0.0	0.0	0.0	0.0	0.0	0.0	0.04555	0.0	0.0	0.0	0.0	0.204241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040728	0.0	0.0	0.0	0.0	0.0	0.0	0.014358	0.0	0.0	0.078484	0.0	0.211262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena caecimuris	1.748856	1.748856	0.0	0.0	0.0	0.052741	0.0	0.0	0.0	0.129133	0.0	0.163585	0.0	0.0	0.0	0.0	0.0	0.007522	0.0	0.0	0.0	0.024037	0.0	0.058547	0.035405	0.0	0.0	0.325814	0.0	0.0	0.0	0.0	0.0	0.003696	0.0	0.166131	0.028661	0.0	0.0	0.0	0.0	0.0	0.050306	0.011626	0.0	0.084866	0.066291	0.0	0.0	0.004463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006712	0.0	0.122721	0.0	0.0	0.0	0.0	0.0	0.05853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207066	0.0	0.0	0.0	0.471923	0.0	0.0	0.0	2.037536	0.0	0.0	0.0	0.0	0.0	0.06683	0.0	0.0	0.0	0.0	0.0	0.104284	0.018534	0.0	0.0	0.0	0.086695	0.0	0.021203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.134536	0.0	0.101036	0.0	0.0	0.246022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037891	0.238175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii	1.671112	1.671112	0.0	0.0	0.0	0.0	0.0	2.633219	0.0	1.313879	0.0	0.0	0.0	0.0	0.223882	2.287468	0.0	0.26058	1.93118	2.345428	9.116568	1.473825	0.0	8.210483	0.0	1.040994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.163139	1.311036	0.0	0.647046	4.246691	0.0	0.0	0.0	3.7287	0.641589	0.0	0.0	0.0	0.0	0.0	0.683162	0.0	0.0	0.0	0.351954	1.180985	0.0	0.0	3.767747	1.751634	1.27218	0.0	1.616693	4.026574	0.820771	0.0	2.780247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.644246	0.0	1.999693	0.0	0.0	0.0	0.0	12.138965	0.077478	1.249839	0.0	0.0	1.700655	0.0	3.162187	2.518539	0.0	0.0	0.0	0.0	0.0	0.633813	0.0	0.0	0.0	0.372653	0.0	0.0	0.0	0.0	3.115709	0.947817	3.07862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.410771	0.0	0.766196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.700228	0.0	0.0	0.0	0.0	1.440781	1.986112	0.0	3.881951	0.0	0.055046	0.451516	0.0	0.0	2.725059	2.76793	0.0	0.0	1.905511	0.0	3.322441	0.0	1.739352	0.0	0.0	0.0	0.0	0.0	0.7413	0.0	1.792524	0.0	1.046025	0.0	0.0	5.592429	3.929826	0.0	0.0	0.0	0.0	5.060809	0.951587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	1.250764	1.250764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.043719	0.0	0.0	0.0	0.0	0.0	1.626143	0.198372	0.0	0.0	0.0	4.087935	4.70149	0.188032	0.0	4.601367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.925519	0.0	0.401698	0.0	6.758017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.090752	2.972656	0.290357	3.156441	0.0	5.886872	5.967061	0.0	0.421009	0.0	0.0	2.033606	0.929551	0.0	0.0	0.264814	0.264365	0.0	0.0	0.0	0.0	0.0	0.019999	1.187563	0.0	0.0	0.0	0.0	1.637361	0.58751	0.0	0.0	3.557953	0.698399	0.0	5.693104	1.828456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.46729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.256169	0.0	0.0	0.0	2.078016	0.0	0.0	0.0	0.0	1.692475	0.002358	3.119545	0.0	0.0	0.27032	0.0	5.578781	1.178439	6.125903	0.0	0.112461	0.132891	0.0	0.0	0.0	0.0	0.0	0.0	1.233258	0.0	0.077146	0.553751	1.13632	0.0	2.118212	3.578953	1.349981	0.0	1.891802	4.090407	7.431283	0.0	2.463589	0.0	0.003497	0.0	0.0	4.954498	9.304645	0.0	4.216442	2.898193	0.0	0.307799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus	1.208683	1.208683	2.149137	0.0	0.0	0.059935	1.918958	0.175025	0.0	1.942592	0.0	0.0	5.002055	11.852697	0.698903	0.82731	0.315201	3.311706	0.063543	0.411162	0.508475	0.337265	0.0	0.089799	0.0	0.0	0.499744	0.744466	5.750557	7.257248	0.832794	0.277807	6.071946	0.0	0.230803	0.100169	0.029346	0.556667	0.0	3.116223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.201443	2.191764	0.435093	1.414362	3.013621	0.050618	4.104994	0.560358	0.792422	2.625467	2.915694	0.093394	0.674145	1.395824	0.401071	2.415996	2.031237	0.782362	1.673978	3.198169	4.978332	0.496891	0.252112	0.956733	0.295081	0.43126	0.0	0.0	3.886818	3.07124	0.061591	0.220333	1.122348	0.0	0.0	1.286598	0.331909	0.443622	0.836393	0.093457	0.0	0.0	0.948735	1.196056	0.742513	0.0	2.903331	0.0	0.134097	1.121617	0.470062	0.0	2.631582	0.0	3.601013	0.817735	3.441654	0.0	6.050821	0.0	0.002283	0.0	1.89322	1.141104	3.168404	6.981203	0.407312	0.911467	1.057379	0.0	0.953578	0.714028	0.0	0.0	0.015018	1.47971	0.438284	0.174915	0.0	0.700303	4.355326	0.0	1.564305	0.061276	0.0	0.0	1.220547	0.984963	0.042144	0.682253	0.796618	0.940491	0.11264	1.232704	0.239743	0.684953	0.238164	3.079067	0.0	0.0	1.741108	0.081521	0.664294	0.0242	0.0	0.195321	2.664614	1.191033	0.858445	1.765248	0.408491	0.24194	0.662092	0.620652	0.442377	0.077959	1.120961	0.0	0.0	1.028421	0.505037	0.772485	0.0	0.0	0.0	1.42233	0.0	0.667132	0.0	0.620793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	1.155058	1.155058	0.677044	0.034397	0.0	1.96707	0.481763	0.344725	0.192709	0.222977	0.0	0.0	0.0	3.170527	0.90464	1.411225	1.020959	0.327588	1.799162	0.604264	0.195681	2.312048	0.632758	0.5121	0.795579	0.45022	0.09492	5.995025	0.151476	0.0	0.186349	4.088045	3.497453	0.753211	0.855845	0.055372	1.970535	1.6574	0.44418	0.307054	0.491326	0.001141	1.167551	0.282884	1.322106	1.40094	1.405197	1.966742	0.622886	1.529986	0.320425	0.883712	0.338765	0.0	0.295231	0.795046	0.919695	2.874192	0.496752	0.060144	1.745995	1.366643	1.172936	0.428118	0.112279	1.097414	1.566427	1.915706	2.199936	1.869882	0.266905	2.01884	4.591889	0.470587	0.0	1.11518	0.499099	0.952904	1.039197	0.225959	0.0	0.0	0.222381	0.664491	0.163346	0.597845	0.547645	2.598039	0.0	0.062971	0.905451	0.075605	1.496421	1.698104	1.124776	0.828056	1.961565	1.43455	0.713543	0.0	0.0	0.10379	0.629345	0.558037	0.0	0.0	0.0	0.20895	2.520483	1.280586	0.717528	0.684374	0.487441	0.224538	0.440184	0.423875	0.437947	1.401502	0.554205	0.0	0.0	0.480645	0.0	0.15927	0.669558	0.701758	0.898707	0.345839	0.086997	0.423035	1.107302	0.0	15.60427	0.273303	0.855121	0.841675	1.633543	0.907492	0.669489	0.50841	1.435827	0.044471	1.902539	1.650594	0.064368	12.084741	3.438107	0.437691	1.812089	2.917058	0.919258	0.529924	0.115415	0.263122	0.694518	1.65505	1.07704	0.576073	0.114816	1.848568	4.18379	0.223104	0.568493	3.524202	0.610494	0.876877	0.0	0.193381	2.676523	1.253047	0.917323	0.0	1.614572	0.0	0.177485	0.241555	0.441516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp018379785	1.046076	1.046076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33504	0.0	0.0	0.0	0.0	0.0	1.052155	0.257516	0.0	0.0	0.0	0.326562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.306381	0.0	0.0	0.0	0.0	0.692891	0.0	0.0	0.0	0.0	0.0	0.0	0.368982	0.0	0.0	0.0	0.105666	0.298353	0.0	0.0	0.550207	0.0	0.633844	0.004006	0.081884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.311285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.186715	0.503863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.231863	0.0	0.0	0.673575	0.0	0.0	0.0	0.0	0.0	0.08698	0.078746	0.218957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.156599	0.0	0.0	0.067825	0.0	0.0	0.399089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossotus	0.9508	0.9508	0.0	0.0	0.0	0.0	0.0	0.067482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.887366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.048869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.410333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.808301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli_F	0.939208	0.939208	0.028144	0.307471	0.0	0.154434	0.0	0.0	0.0	4.30338	0.0	1.735174	6.00616	0.0	0.0	0.0	0.012582	3.31764	0.005399	0.388006	0.012466	0.0	0.06659	0.020804	0.416941	0.00899	0.011287	0.463701	0.013208	0.0	0.0	0.0	0.0	0.0	0.375322	0.171834	0.133523	0.207045	0.0	0.0	0.149899	0.060108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004642	0.0	1.676039	0.0	0.0	3.41979	0.488548	0.042455	0.063322	0.0	1.25289	0.0	0.0	0.057996	0.005061	0.0	0.018862	0.014709	0.0	0.021418	0.0	0.0	16.536298	0.0	0.0	0.0	0.0	0.0	0.087096	0.0	0.0	0.0	0.0	0.0	0.0	1.391562	4.799584	0.463492	0.0	0.0	0.0	0.0	0.278458	0.094295	3.212689	0.0	0.0	0.008205	0.005063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.213037	0.0	1.680547	0.000442	0.0	0.0	0.0	0.005539	1.281979	0.0	0.078569	8.393412	0.0	0.0	0.056696	0.0	0.0	0.0	0.0	0.443354	0.0	0.003829	0.0	0.068901	0.0	0.0	0.0	1.300385	0.0	0.0	0.260005	0.105941	0.0	0.0	4.133294	0.0	2.839589	0.27124	0.0	0.0	0.175605	0.0	0.004375	9.299284	0.0	0.480719	0.427104	0.0	4.878583	0.003795	0.006278	0.549488	0.0	0.0	1.098715	0.0	0.0	4.686655	0.0	2.25475	0.0	0.122506	0.148555	0.0	0.0	0.005197	0.0	0.0	1.072605	0.0	0.0	0.0	0.0	0.0	0.0	16.416944	0.0	0.0	8.373139	8.522372
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245	0.924898	0.924898	0.0	0.0	0.0	0.0	0.213337	1.631916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.216764	0.0	0.0	0.796276	0.0	0.0	0.0	0.0	0.0	0.092789	0.0	0.0	0.0	0.0	0.0	0.027781	0.0	0.0	0.0	0.0	0.0	0.00347	0.166241	0.0	0.0	0.233831	0.0	0.0	0.0	0.431929	0.0	0.0	0.0	0.0	0.0	0.0	0.011916	0.0	0.0	0.0	0.0	0.433526	0.0	0.0	0.0	0.020424	0.338817	0.0	0.23152	0.392105	0.0	0.0	0.007233	0.0	0.0	0.0	0.537715	0.823911	0.0	0.0	0.0	0.0	0.218585	0.041634	0.0	0.0	0.0	0.0	0.349716	0.0	0.46876	0.958177	0.0	0.0	0.167592	0.54187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.792564	0.139814	0.0	0.0	0.0	0.0	0.0	0.05383	0.0	0.0	0.001868	0.0	0.0	0.0	0.152499	2.04575	0.0	0.288174	0.0	0.0	0.098847	0.006654	0.0438	0.0	0.0	0.0	0.849278	0.0	0.0	0.0	0.0	0.0	0.093614	0.0	0.209844	0.0	0.0	0.089863	0.0	0.0	0.11113	0.192211	0.698681	0.0	0.34824	0.0	0.0	0.0	0.614307	2.247272	0.0	0.314771	0.949127	0.0	0.056973	0.0	0.0	0.213881	0.004378	0.0	0.874831	0.862727	0.244562	0.0	0.0	0.142948	0.0	0.695158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1781;s__UMGS1781 sp900553365	0.87972	0.87972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Brotaphodocola;s__Brotaphodocola sp900540335	0.842282	0.842282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024118	0.0	0.0	0.0	0.0	0.106545	0.0	0.0	0.0	0.0	0.0	0.0	0.010153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.350181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.722619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
