feature	metadata	value	coef	abs coef	stderr	N	N.not.0	pval	qval	p-val rank	q-val adjusted for block	Log q val
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Peptostreptococcales.f__Peptostreptococcaceae.g__Terrisporobacter.s__Terrisporobacter.sp900557165	Group	PD	0.088352436	0.088352436	0.160952174	146	26	0.583949511	0.874852276	1	0.782869075	0.106310862
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Agathobacter.s__Agathobacter.faecis	Age	Age	-0.088236645	0.088236645	0.189616112	146	92	0.642429698	0.907248335	1	0.886600396	0.052272079
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.sp900120195	BMI	BMI	-0.088149733	0.088149733	0.094337066	146	35	0.351747262	0.778422935	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Fimenecus.s__Fimenecus.sp000432435	Group	PD	-0.08813629	0.08813629	0.286248062	146	31	0.758628118	0.948763496	1	0.919563912	0.036418081
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__UMGS1623.s__UMGS1623.sp934647945	BMI	BMI	-0.088026675	0.088026675	0.060590472	146	36	0.148578848	0.613982188	1	0.868151148	0.061404656
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium_B.s__Lachnoclostridium_B.ammoniilytica	Group	PD	0.087897498	0.087897498	0.174484666	146	85	0.615248683	0.894276	1	0.798562174	0.097691265
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium.prausnitzii_I	BMI	BMI	-0.087834403	0.087834403	0.100829483	146	63	0.385224713	0.789371308	1	0.890037633	0.05059163
d__Bacteria.p__Cyanobacteriota.c__Vampirovibrionia.o__Gastranaerophilales.f__Gastranaerophilaceae.g__CAG.196.s__CAG.196.sp002102975	BMI	BMI	-0.087409475	0.087409475	0.063028643	146	19	0.167765104	0.622420156	2	0.868151148	0.061404656
d__Bacteria.p__Bacillota_A.c__Clostridia.o__TANB77.f__CAG.508.g__CAG.245.s__CAG.245.sp000435175	Sex_Male1_Female2	Female	0.087358275	0.087358275	0.141234968	146	30	0.537259613	0.856866078	1	0.939697107	0.02701211
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.sp934394595	Age	Age	-0.087228569	0.087228569	0.078769158	146	53	0.270077962	0.730545752	1	0.64336044	0.191545647
d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__Bilophila.wadsworthia	Sex_Male1_Female2	Female	-0.087142428	0.087142428	0.198427109	146	92	0.661238265	0.912791667	1	0.939697107	0.02701211
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia.biwaensis	Age	Age	-0.087072882	0.087072882	0.146143642	146	20	0.552296817	0.862590435	1	0.83967077	0.075890965
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Choladousia.s__Choladousia.sp902363135	Age	Age	-0.08673923	0.08673923	0.093187059	146	100	0.353602394	0.779198902	2	0.692394217	0.159646568
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Butyribacter.s__Butyribacter.intestini	BMI	BMI	-0.086666366	0.086666366	0.081935343	146	24	0.292048726	0.751941622	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira.sp000437735	BMI	BMI	0.086414873	0.086414873	0.083290037	146	39	0.301335891	0.753896169	2	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Clostridium_AP.s__Clostridium_AP.scindens	Age	Age	0.086184473	0.086184473	0.066904567	146	27	0.199874062	0.655727186	1	0.579479839	0.23696167
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira.hominis	BMI	BMI	-0.085945468	0.085945468	0.075948344	146	35	0.259781208	0.726416236	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Onthomonas.s__Onthomonas.sp900545815	BMI	BMI	-0.085467395	0.085467395	0.068572611	146	27	0.214768209	0.669360918	2	0.868151148	0.061404656
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Peptostreptococcales.f__Anaerovoracaceae.g__Fimisoma.s__Fimisoma.avicola	Age	Age	0.085383144	0.085383144	0.063610251	146	20	0.181739731	0.630818185	1	0.558888652	0.252674709
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Vescimonas.s__Vescimonas.sp900545585	BMI	BMI	0.08513188	0.08513188	0.060694555	146	17	0.163006457	0.618386321	1	0.868151148	0.061404656
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas.s__Intestinimonas.massiliensis	Age	Age	0.085114432	0.085114432	0.063283816	146	30	0.180875554	0.63033204	1	0.558888652	0.252674709
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Aristaeellaceae.g__Limiplasma.s__Limiplasma.sp900548145	Age	Age	0.085050384	0.085050384	0.065254602	146	17	0.194653287	0.6554848	2	0.579479839	0.23696167
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Vescimonas.s__Vescimonas.sp900552475	Age	Age	-0.084752572	0.084752572	0.052257686	146	18	0.107157904	0.541581839	3	0.493124199	0.307043685
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Massilistercora.s__Massilistercora.timonensis	Sex_Male1_Female2	Female	0.084699317	0.084699317	0.141208752	146	24	0.549626697	0.862590435	1	0.939697107	0.02701211
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides.segnis	Group	PD	0.084380461	0.084380461	0.143459327	146	25	0.557384374	0.866784847	1	0.766403514	0.115542513
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Brotaphodocola.s__Brotaphodocola.sp003480315	Age	Age	-0.084314853	0.084314853	0.044011303	146	21	0.057495063	0.438797761	1	0.40019981	0.397723122
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Enterocloster.s__Enterocloster.bolteae	Age	Age	0.084287088	0.084287088	0.087882229	146	34	0.339214674	0.775872377	2	0.692394217	0.159646568
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Evtepia.s__Evtepia.sp004556345	Age	Age	0.084212191	0.084212191	0.058454279	146	19	0.151981695	0.614498962	3	0.546582053	0.262344632
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus_C.s__Ruminococcus_C.callidus	Sex_Male1_Female2	Female	0.084199778	0.084199778	0.213386864	146	20	0.693765486	0.926725666	1	0.939697107	0.02701211
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.stercoris	Age	Age	0.083993424	0.083993424	0.156643177	146	49	0.592690321	0.877885861	1	0.870279035	0.060341479
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium.sp900540255	Group	PD	0.083520739	0.083520739	0.127593419	146	19	0.513840483	0.851279471	1	0.752137547	0.123702731
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Dysosmobacter.s__Dysosmobacter.segnis	Age	Age	0.083509556	0.083509556	0.131514375	146	77	0.526505542	0.854728383	1	0.814344179	0.089192004
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Enterocloster.s__Enterocloster.sp000431375	Sex_Male1_Female2	Female	0.083327522	0.083327522	0.224736086	146	64	0.711378707	0.933699693	1	0.939697107	0.02701211
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__CAG.274.g__CAG.274.s__CAG.274.sp900545305	Group	PD	-0.083241863	0.083241863	0.113792779	146	17	0.465719268	0.832111062	1	0.721580134	0.141715432
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Agathobacter.s__Agathobacter.sp000434275	Group	PD	-0.083120492	0.083120492	0.158174844	146	17	0.600093093	0.882732809	2	0.79305589	0.100696205
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Hominiventricola.s__Hominiventricola.filiformis	Age	Age	-0.082989875	0.082989875	0.073835684	146	41	0.263001283	0.728805493	1	0.64336044	0.191545647
d__Bacteria.p__Cyanobacteriota.c__Vampirovibrionia.o__Gastranaerophilales.f__Gastranaerophilaceae.g__CAG.196.s__CAG.196.sp002102975	Sex_Male1_Female2	Female	0.082491668	0.082491668	0.129287717	146	19	0.524515818	0.854542086	1	0.939697107	0.02701211
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__Erysipelotrichales.f__Coprobacillaceae.g__Coprobacillus.s__Coprobacillus.cateniformis	BMI	BMI	-0.082488156	0.082488156	0.052401664	146	15	0.117775904	0.559342069	1	0.868151148	0.061404656
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium_B.s__Lachnoclostridium_B.acetigenes	Group	PD	-0.082478098	0.082478098	0.121512537	146	19	0.498442069	0.846790416	1	0.75086155	0.124440134
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Brotaphodocola.s__Brotaphodocola.sp003478505	Sex_Male1_Female2	Female	-0.082450387	0.082450387	0.084350691	146	22	0.330071361	0.767062916	1	0.91661738	0.037811912
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Peptostreptococcales.f__Anaerovoracaceae.g__CAG.238.s__CAG.238.sp900542245	Age	Age	-0.082358966	0.082358966	0.05021356	146	19	0.103279989	0.536482163	1	0.491278333	0.308672389
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Pseudolachnospira.s__Pseudolachnospira.sp022867805	BMI	BMI	-0.082309697	0.082309697	0.085907693	146	36	0.33970348	0.775872377	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Acutalibacter.s__Acutalibacter.ornithocaccae	Sex_Male1_Female2	Female	-0.081926161	0.081926161	0.244778031	146	49	0.738370257	0.944435075	1	0.939697107	0.02701211
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Sutterella.s__Sutterella.wadsworthensis_A	BMI	BMI	-0.081730277	0.081730277	0.064305965	146	19	0.205912675	0.669360918	1	0.868151148	0.061404656
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.salyersiae	Age	Age	-0.081569218	0.081569218	0.055763078	146	18	0.145834253	0.607582888	1	0.546582053	0.262344632
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger.sp900539695	BMI	BMI	-0.081560608	0.081560608	0.084719337	146	65	0.337398996	0.774154752	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus.massiliensis	Age	Age	0.080833577	0.080833577	0.062327889	146	20	0.1968586	0.6554848	1	0.579479839	0.23696167
d__Bacteria.p__Bacillota.c__Bacilli.o__MOL361.f__Turicibacteraceae.g__Turicibacter.s__Turicibacter.sanguinis	BMI	BMI	0.080806635	0.080806635	0.06619853	146	21	0.224322723	0.684871009	1	0.868151148	0.061404656
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Gordonibacter.s__Gordonibacter.urolithinfaciens	BMI	BMI	0.080727271	0.080727271	0.062458378	146	20	0.198376708	0.6554848	2	0.868151148	0.061404656
d__Bacteria.p__Bacillota_G.c__DTU025.o__DTUO25.f__HGM14224.g__HGM14224.s__HGM14224.sp900761905	Age	Age	0.080699312	0.080699312	0.048914915	146	19	0.101293791	0.531703548	1	0.491278333	0.308672389
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger.sp900540595	Age	Age	-0.080650281	0.080650281	0.100506651	146	28	0.423700078	0.817970668	2	0.746807524	0.126791315
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__CAJJNI01.s__CAJJNI01.sp905193085	Sex_Male1_Female2	Female	-0.080619417	0.080619417	0.09003296	146	16	0.37213225	0.785345911	1	0.91661738	0.037811912
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas.s__Intestinimonas.butyriciproducens	BMI	BMI	-0.080508346	0.080508346	0.054744445	146	21	0.143703435	0.606813193	1	0.868151148	0.061404656
d__Bacteria.p__Bacillota.c__Bacilli.o__MOL361.f__Turicibacteraceae.g__Turicibacter.s__Turicibacter.bilis	BMI	BMI	0.080322465	0.080322465	0.076332917	146	33	0.294543978	0.751941622	2	0.890037633	0.05059163
d__Bacteria.p__Bacillota_C.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium.s__Phascolarctobacterium.faecium	Sex_Male1_Female2	Female	0.080104738	0.080104738	0.268405764	146	66	0.76581797	0.950571824	1	0.948357917	0.023027726
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides.distasonis	Age	Age	-0.080055028	0.080055028	0.127546524	146	117	0.531283368	0.8550617	1	0.814344179	0.089192004
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.170.s__CAG.170.sp000432135	BMI	BMI	-0.079623029	0.079623029	0.119989123	146	68	0.508079019	0.846790416	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Hominicoprocola.s__Hominicoprocola.sp900317525	BMI	BMI	0.079593203	0.079593203	0.112428889	146	64	0.480192402	0.841515665	2	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Eubacterium_G.s__Eubacterium_G.sp000435815	Age	Age	-0.079591559	0.079591559	0.063597618	146	24	0.212905397	0.669360918	1	0.581144593	0.235715799
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Faecalimonas.s__Faecalimonas.sp029983955	Age	Age	0.079584047	0.079584047	0.086414751	146	25	0.358704983	0.779469944	2	0.698727415	0.155692217
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.sp900066205	Group	PD	0.079545196	0.079545196	0.307803567	146	44	0.79646696	0.952419978	1	0.923427871	0.034597022
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.faecis	BMI	BMI	-0.079540444	0.079540444	0.10952435	146	140	0.468942595	0.833180668	1	0.890037633	0.05059163
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia.biwaensis	BMI	BMI	-0.079311725	0.079311725	0.14726839	146	20	0.591076225	0.877885861	2	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__TANB77.f__CAG.508.g__CAG.269.s__CAG.269.sp000437215	Group	PD	-0.079208961	0.079208961	0.120753186	146	16	0.512959671	0.85076238	1	0.752137547	0.123702731
d__Bacteria.p__Bacillota_A.c__Clostridia.o__TANB77.f__CAG.508.g__CAG.269.s__CAG.269.sp000437215	BMI	BMI	-0.079203573	0.079203573	0.055959048	146	16	0.159241618	0.618386321	1	0.868151148	0.061404656
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Agathobaculum.s__Agathobaculum.butyriciproducens	BMI	BMI	0.079069946	0.079069946	0.109456372	146	107	0.471296437	0.834389906	2	0.890037633	0.05059163
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia.biwaensis	Group	PD	-0.078994943	0.078994943	0.317788237	146	20	0.804062741	0.953907899	1	0.928146497	0.03238347
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium.prausnitzii_I	Age	Age	-0.078992144	0.078992144	0.100059408	146	63	0.431221806	0.818470872	1	0.746807524	0.126791315
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__CAJFUR01.s__CAJFUR01.sp904420575	Sex_Male1_Female2	Female	0.078956539	0.078956539	0.146767345	146	31	0.591476531	0.877885861	1	0.939697107	0.02701211
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Butyribacter.s__Butyribacter.sp003529475	BMI	BMI	-0.078936659	0.078936659	0.138036275	146	68	0.568364557	0.872786714	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Alitiscatomonas.s__Alitiscatomonas.sp900066535	Sex_Male1_Female2	Female	-0.078879727	0.078879727	0.160572559	146	40	0.624048248	0.899455505	1	0.939697107	0.02701211
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UMGS1766.s__UMGS1766.sp959602365	BMI	BMI	-0.078614145	0.078614145	0.057640466	146	20	0.174861315	0.627320209	1	0.868151148	0.061404656
d__Bacteria.p__Bacillota_G.c__DTU025.o__DTUO25.f__HGM14224.g__HGM14224.s__HGM14224.sp900761905	Group	PD	0.078560701	0.078560701	0.106365111	146	19	0.46142589	0.832111062	1	0.721580134	0.141715432
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter.s__Odoribacter.laneus	Age	Age	0.078394665	0.078394665	0.094527781	146	22	0.408371311	0.800686083	1	0.734283031	0.134136508
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__CAG.138.g__PeH17.s__PeH17.sp000435055	Age	Age	0.078346619	0.078346619	0.137081535	146	52	0.568581766	0.872786714	2	0.856135371	0.06745756
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Butyribacter.s__Butyribacter.sp000436755	Age	Age	0.077973801	0.077973801	0.048573798	146	17	0.110755168	0.546830795	3	0.493124199	0.307043685
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Scatomonas.s__Scatomonas.merdavium	Sex_Male1_Female2	Female	-0.077918437	0.077918437	0.112856006	146	19	0.491104518	0.843504431	1	0.939697107	0.02701211
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Scatomonas.s__Scatomonas.hejianensis	Age	Age	0.077896336	0.077896336	0.061755993	146	26	0.209339645	0.669360918	1	0.579948349	0.236610684
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Hominicoprocola.s__Hominicoprocola.sp934835795	BMI	BMI	0.077886975	0.077886975	0.124426892	146	89	0.532386529	0.8550617	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Ruminococcus_E.s__Ruminococcus_E.bromii	BMI	BMI	0.077544226	0.077544226	0.235977457	146	92	0.742956969	0.944435075	2	0.961473725	0.01706258
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.sp900551715	Group	PD	-0.077484948	0.077484948	0.112586953	146	20	0.492484497	0.843936778	1	0.74570527	0.127432788
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__RF32.f__CAG.239.g__Scatacola_A.s__Scatacola_A.faecigallinarum	Sex_Male1_Female2	Female	-0.077458476	0.077458476	0.235550512	146	26	0.742782305	0.944435075	1	0.939697107	0.02701211
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Negativibacillus.s__Negativibacillus.massiliensis	Group	PD	-0.077195355	0.077195355	0.168675115	146	25	0.647929165	0.908436768	1	0.827049515	0.082468489
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.170.s__CAG.170.sp900545925	BMI	BMI	0.076928784	0.076928784	0.061718114	146	26	0.214740457	0.669360918	1	0.868151148	0.061404656
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes_A.s__Alistipes_A.ihumii	Sex_Male1_Female2	Female	0.076810535	0.076810535	0.174355407	146	51	0.660245459	0.912791667	1	0.939697107	0.02701211
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Massilistercora.s__Massilistercora.sp902406105	BMI	BMI	-0.076218591	0.076218591	0.040757768	146	15	0.063628182	0.47122654	1	0.868151148	0.061404656
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.sp900548245	Age	Age	-0.076163734	0.076163734	0.110033595	146	47	0.490000534	0.843504431	1	0.79128719	0.101665865
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Eisenbergiella.s__Eisenbergiella.porci	Age	Age	0.076040264	0.076040264	0.053779999	146	19	0.159672361	0.618386321	2	0.546582053	0.262344632
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.170.s__CAG.170.sp002404795	BMI	BMI	0.075956201	0.075956201	0.089025407	146	44	0.395050291	0.795946936	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Massilistercora.s__Massilistercora.timonensis	Age	Age	0.075952449	0.075952449	0.068314469	146	24	0.26818304	0.730545752	1	0.64336044	0.191545647
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes_A.s__Alistipes_A.hominis	Age	Age	0.075867909	0.075867909	0.06940692	146	36	0.276287348	0.735451166	2	0.649883447	0.187164525
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__CAG.138.g__PeH17.s__PeH17.sp000435055	BMI	BMI	-0.075539732	0.075539732	0.138136539	146	52	0.585379096	0.874852276	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Hominenteromicrobium.s__Hominenteromicrobium.sp900549945	Age	Age	0.075380852	0.075380852	0.070131925	146	15	0.284347971	0.742761492	1	0.649916306	0.187142567
