Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_55P_2_bbduk_polyg_filt	pass	0.0	pass	131.284914363	Sanger / Illumina 1.9	pass	498.2 Mbp	50-151	Conventional base calls	pass	pass	warn	3795544.0	pass	pass	pass	47.0	96.2485551353	PD_55P_2_bbduk_polyg_filt.fastq	fail	pass
PD_56P_1_bbduk_polyg_filt	pass	0.0	pass	125.679100736	Sanger / Illumina 1.9	pass	844.9 Mbp	51-151	Conventional base calls	pass	warn	warn	6722739.0	pass	pass	pass	48.0	97.028594564	PD_56P_1_bbduk_polyg_filt.fastq	fail	pass
PD_56P_2_bbduk_polyg_filt	pass	0.0	pass	125.657481571	Sanger / Illumina 1.9	pass	844.7 Mbp	50-151	Conventional base calls	pass	warn	warn	6722739.0	pass	pass	pass	48.0	97.0989976606	PD_56P_2_bbduk_polyg_filt.fastq	fail	pass
PD_57P_1_bbduk_polyg_filt	pass	0.0	pass	121.644811465	Sanger / Illumina 1.9	pass	535.6 Mbp	51-151	Conventional base calls	pass	pass	warn	4403025.0	pass	warn	pass	45.0	95.9735141308	PD_57P_1_bbduk_polyg_filt.fastq	fail	pass
PD_57P_2_bbduk_polyg_filt	pass	0.0	pass	121.630958716	Sanger / Illumina 1.9	pass	535.5 Mbp	50-151	Conventional base calls	pass	pass	warn	4403025.0	pass	warn	pass	45.0	96.0706185368	PD_57P_2_bbduk_polyg_filt.fastq	fail	pass
PD_58P_1_bbduk_polyg_filt	pass	0.0	pass	125.632951638	Sanger / Illumina 1.9	pass	461.4 Mbp	51-151	Conventional base calls	pass	warn	warn	3672734.0	pass	pass	pass	48.0	97.6403635324	PD_58P_1_bbduk_polyg_filt.fastq	fail	pass
PD_58P_2_bbduk_polyg_filt	pass	0.0	pass	125.600873083	Sanger / Illumina 1.9	pass	461.2 Mbp	50-151	Conventional base calls	pass	warn	warn	3672734.0	pass	pass	pass	48.0	97.6150271655	PD_58P_2_bbduk_polyg_filt.fastq	fail	pass
PD_59P_1_bbduk_polyg_filt	pass	0.0	pass	123.852379313	Sanger / Illumina 1.9	pass	340.6 Mbp	51-151	Conventional base calls	pass	pass	warn	2750353.0	pass	pass	pass	51.0	98.073229354	PD_59P_1_bbduk_polyg_filt.fastq	fail	pass
PD_59P_2_bbduk_polyg_filt	pass	0.0	pass	123.828531828	Sanger / Illumina 1.9	pass	340.5 Mbp	50-151	Conventional base calls	pass	pass	warn	2750353.0	pass	pass	pass	51.0	98.0712554368	PD_59P_2_bbduk_polyg_filt.fastq	fail	pass
PD_5P_1_bbduk_polyg_filt	pass	0.0	pass	124.434988741	Sanger / Illumina 1.9	pass	434.4 Mbp	51-151	Conventional base calls	pass	pass	warn	3491003.0	pass	pass	pass	49.0	97.9594100699	PD_5P_1_bbduk_polyg_filt.fastq	fail	pass
PD_5P_2_bbduk_polyg_filt	pass	0.0	pass	124.416478015	Sanger / Illumina 1.9	pass	434.3 Mbp	50-151	Conventional base calls	pass	pass	warn	3491003.0	pass	pass	pass	49.0	97.9533062451	PD_5P_2_bbduk_polyg_filt.fastq	fail	pass
PD_60P_1_bbduk_polyg_filt	pass	0.0	pass	124.86057322	Sanger / Illumina 1.9	pass	482.2 Mbp	51-151	Conventional base calls	pass	pass	warn	3861941.0	pass	pass	pass	47.0	97.7325438381	PD_60P_1_bbduk_polyg_filt.fastq	fail	pass
PD_60P_2_bbduk_polyg_filt	pass	0.0	pass	124.84054469	Sanger / Illumina 1.9	pass	482.1 Mbp	50-151	Conventional base calls	pass	pass	warn	3861941.0	pass	pass	pass	47.0	97.7483266304	PD_60P_2_bbduk_polyg_filt.fastq	fail	pass
PD_63P_1_bbduk_polyg_filt	pass	0.0	pass	137.183974895	Sanger / Illumina 1.9	pass	438.8 Mbp	51-151	Conventional base calls	pass	warn	warn	3199355.0	pass	warn	pass	47.0	97.3403455452	PD_63P_1_bbduk_polyg_filt.fastq	fail	pass
PD_63P_2_bbduk_polyg_filt	pass	0.0	pass	137.145845647	Sanger / Illumina 1.9	pass	438.7 Mbp	50-151	Conventional base calls	pass	warn	warn	3199355.0	pass	warn	pass	47.0	97.3538780711	PD_63P_2_bbduk_polyg_filt.fastq	fail	pass
PD_64P_1_bbduk_polyg_filt	pass	0.0	pass	121.266999795	Sanger / Illumina 1.9	pass	518.4 Mbp	51-151	Conventional base calls	pass	pass	warn	4275434.0	pass	pass	pass	48.0	98.1665861599	PD_64P_1_bbduk_polyg_filt.fastq	fail	pass
PD_64P_2_bbduk_polyg_filt	pass	0.0	pass	121.238869551	Sanger / Illumina 1.9	pass	518.3 Mbp	50-151	Conventional base calls	pass	pass	warn	4275434.0	pass	pass	pass	48.0	98.2375462557	PD_64P_2_bbduk_polyg_filt.fastq	fail	pass
PD_65P_1_bbduk_polyg_filt	pass	0.0	pass	124.221969577	Sanger / Illumina 1.9	pass	440.4 Mbp	51-151	Conventional base calls	pass	warn	warn	3545594.0	pass	pass	pass	48.0	97.7205087609	PD_65P_1_bbduk_polyg_filt.fastq	fail	pass
PD_65P_2_bbduk_polyg_filt	pass	0.0	pass	124.199354748	Sanger / Illumina 1.9	pass	440.3 Mbp	50-151	Conventional base calls	pass	warn	warn	3545594.0	pass	pass	pass	48.0	97.7147964929	PD_65P_2_bbduk_polyg_filt.fastq	fail	pass
PD_66P_1_bbduk_polyg_filt	pass	0.0	pass	123.398907477	Sanger / Illumina 1.9	pass	357.6 Mbp	51-151	Conventional base calls	pass	warn	warn	2898063.0	pass	pass	pass	46.0	97.7950451147	PD_66P_1_bbduk_polyg_filt.fastq	fail	pass
PD_66P_2_bbduk_polyg_filt	pass	0.0	pass	123.379172226	Sanger / Illumina 1.9	pass	357.5 Mbp	50-151	Conventional base calls	pass	warn	warn	2898063.0	pass	pass	pass	46.0	97.8038004412	PD_66P_2_bbduk_polyg_filt.fastq	fail	pass
PD_6P_1_bbduk_polyg_filt	pass	0.0	pass	124.784807453	Sanger / Illumina 1.9	pass	325.5 Mbp	51-151	Conventional base calls	pass	pass	warn	2608529.0	pass	warn	pass	47.0	98.1845315524	PD_6P_1_bbduk_polyg_filt.fastq	fail	pass
PD_6P_2_bbduk_polyg_filt	pass	0.0	pass	124.754524102	Sanger / Illumina 1.9	pass	325.4 Mbp	50-151	Conventional base calls	pass	pass	warn	2608529.0	pass	warn	pass	47.0	98.2104889025	PD_6P_2_bbduk_polyg_filt.fastq	fail	pass
PD_70P_1_bbduk_polyg_filt	pass	0.0	pass	125.462301813	Sanger / Illumina 1.9	pass	363.7 Mbp	51-151	Conventional base calls	pass	pass	warn	2899662.0	pass	pass	pass	46.0	96.2155112327	PD_70P_1_bbduk_polyg_filt.fastq	fail	pass
PD_70P_2_bbduk_polyg_filt	pass	0.0	pass	125.428915508	Sanger / Illumina 1.9	pass	363.6 Mbp	50-151	Conventional base calls	pass	pass	warn	2899662.0	pass	pass	pass	46.0	96.233104545	PD_70P_2_bbduk_polyg_filt.fastq	fail	pass
PD_73P_1_bbduk_polyg_filt	pass	0.0	pass	128.544474488	Sanger / Illumina 1.9	pass	161.3 Mbp	51-151	Conventional base calls	pass	pass	warn	1255214.0	pass	warn	pass	45.0	98.5024301518	PD_73P_1_bbduk_polyg_filt.fastq	fail	pass
PD_73P_2_bbduk_polyg_filt	pass	0.0	pass	128.518389693	Sanger / Illumina 1.9	pass	161.3 Mbp	50-151	Conventional base calls	pass	pass	warn	1255214.0	pass	pass	pass	45.0	98.5285953919	PD_73P_2_bbduk_polyg_filt.fastq	fail	pass
PD_74P_1_bbduk_polyg_filt	pass	0.0	pass	123.322893477	Sanger / Illumina 1.9	pass	438.5 Mbp	51-151	Conventional base calls	pass	warn	warn	3555860.0	pass	pass	pass	48.0	96.7236988372	PD_74P_1_bbduk_polyg_filt.fastq	fail	pass
PD_74P_2_bbduk_polyg_filt	pass	0.0	pass	123.304477117	Sanger / Illumina 1.9	pass	438.4 Mbp	50-151	Conventional base calls	pass	warn	warn	3555860.0	pass	pass	pass	48.0	96.8204495867	PD_74P_2_bbduk_polyg_filt.fastq	fail	pass
PD_75P_1_bbduk_polyg_filt	pass	0.0	pass	125.60593585	Sanger / Illumina 1.9	pass	379 Mbp	51-151	Conventional base calls	pass	warn	warn	3017765.0	pass	pass	pass	47.0	98.1921424048	PD_75P_1_bbduk_polyg_filt.fastq	fail	pass
PD_75P_2_bbduk_polyg_filt	pass	0.0	pass	125.582655044	Sanger / Illumina 1.9	pass	378.9 Mbp	50-151	Conventional base calls	pass	warn	warn	3017765.0	pass	pass	pass	47.0	98.2280771273	PD_75P_2_bbduk_polyg_filt.fastq	fail	pass
PD_76P_1_bbduk_polyg_filt	pass	0.0	pass	126.25617623	Sanger / Illumina 1.9	pass	354.3 Mbp	51-151	Conventional base calls	pass	pass	warn	2806283.0	pass	pass	pass	49.0	96.3524760776	PD_76P_1_bbduk_polyg_filt.fastq	fail	pass
PD_76P_2_bbduk_polyg_filt	pass	0.0	pass	126.210027285	Sanger / Illumina 1.9	pass	354.1 Mbp	50-151	Conventional base calls	pass	pass	warn	2806283.0	pass	pass	pass	49.0	96.4254411134	PD_76P_2_bbduk_polyg_filt.fastq	fail	pass
PD_77P_1_bbduk_polyg_filt	pass	0.0	pass	121.989513837	Sanger / Illumina 1.9	pass	486.3 Mbp	51-151	Conventional base calls	pass	pass	warn	3986587.0	pass	pass	pass	50.0	97.9804430234	PD_77P_1_bbduk_polyg_filt.fastq	fail	pass
PD_77P_2_bbduk_polyg_filt	pass	0.0	pass	121.965952831	Sanger / Illumina 1.9	pass	486.2 Mbp	50-151	Conventional base calls	pass	pass	warn	3986587.0	pass	pass	pass	50.0	97.9810559936	PD_77P_2_bbduk_polyg_filt.fastq	fail	pass
PD_78P_1_bbduk_polyg_filt	pass	0.0	pass	123.77461167	Sanger / Illumina 1.9	pass	341.7 Mbp	51-151	Conventional base calls	pass	pass	warn	2760733.0	pass	pass	pass	49.0	97.9488019041	PD_78P_1_bbduk_polyg_filt.fastq	fail	pass
PD_78P_2_bbduk_polyg_filt	pass	0.0	pass	123.750657525	Sanger / Illumina 1.9	pass	341.6 Mbp	50-151	Conventional base calls	pass	pass	warn	2760733.0	pass	pass	pass	49.0	97.9250590613	PD_78P_2_bbduk_polyg_filt.fastq	fail	pass
PD_79S_1_bbduk_polyg_filt	pass	0.0	pass	124.548407477	Sanger / Illumina 1.9	pass	494 Mbp	51-151	Conventional base calls	pass	pass	warn	3966505.0	pass	pass	pass	47.0	97.5676053249	PD_79S_1_bbduk_polyg_filt.fastq	fail	pass
PD_79S_2_bbduk_polyg_filt	pass	0.0	pass	124.516781398	Sanger / Illumina 1.9	pass	493.9 Mbp	50-151	Conventional base calls	pass	warn	warn	3966505.0	pass	pass	pass	47.0	97.5657879259	PD_79S_2_bbduk_polyg_filt.fastq	fail	pass
PD_7P_1_bbduk_polyg_filt	pass	0.0	pass	123.76203632	Sanger / Illumina 1.9	pass	420.2 Mbp	51-151	Conventional base calls	pass	pass	warn	3395577.0	pass	warn	pass	43.0	93.7011351275	PD_7P_1_bbduk_polyg_filt.fastq	fail	pass
PD_7P_2_bbduk_polyg_filt	pass	0.0	pass	123.744628674	Sanger / Illumina 1.9	pass	420.1 Mbp	50-151	Conventional base calls	pass	pass	warn	3395577.0	pass	pass	pass	43.0	93.6517759583	PD_7P_2_bbduk_polyg_filt.fastq	fail	pass
PD_81P_1_bbduk_polyg_filt	pass	0.0	pass	124.00625	Sanger / Illumina 1.9	pass	99.2 kbp	51-151	Conventional base calls	pass	warn	warn	800.0	pass	fail	warn	48.0	96.25	PD_81P_1_bbduk_polyg_filt.fastq	fail	pass
PD_81P_2_bbduk_polyg_filt	pass	0.0	pass	124.0125	Sanger / Illumina 1.9	pass	99.2 kbp	51-151	Conventional base calls	pass	fail	warn	800.0	pass	warn	warn	48.0	96.5	PD_81P_2_bbduk_polyg_filt.fastq	fail	pass
PD_82P_1_bbduk_polyg_filt	pass	0.0	pass	127.459378827	Sanger / Illumina 1.9	pass	442.8 Mbp	51-151	Conventional base calls	pass	warn	warn	3474555.0	pass	pass	pass	47.0	97.975183233	PD_82P_1_bbduk_polyg_filt.fastq	fail	pass
PD_82P_2_bbduk_polyg_filt	pass	0.0	pass	127.426030096	Sanger / Illumina 1.9	pass	442.7 Mbp	50-151	Conventional base calls	pass	warn	warn	3474555.0	pass	pass	pass	47.0	97.9877128861	PD_82P_2_bbduk_polyg_filt.fastq	fail	pass
PD_83P_1_bbduk_polyg_filt	pass	0.0	pass	127.197503877	Sanger / Illumina 1.9	pass	6.8 Mbp	51-151	Conventional base calls	pass	warn	warn	53523.0	pass	warn	pass	45.0	95.0750144798	PD_83P_1_bbduk_polyg_filt.fastq	fail	pass
PD_83P_2_bbduk_polyg_filt	pass	0.0	pass	127.171029277	Sanger / Illumina 1.9	pass	6.8 Mbp	50-151	Conventional base calls	pass	warn	warn	53523.0	pass	warn	pass	46.0	95.1759056854	PD_83P_2_bbduk_polyg_filt.fastq	fail	pass
PD_84P_1_bbduk_polyg_filt	pass	0.0	pass	116.800360762	Sanger / Illumina 1.9	pass	388.5 Mbp	51-151	Conventional base calls	pass	fail	warn	3326851.0	pass	warn	pass	50.0	98.0355883688	PD_84P_1_bbduk_polyg_filt.fastq	fail	pass
PD_84P_2_bbduk_polyg_filt	pass	0.0	pass	116.785371512	Sanger / Illumina 1.9	pass	388.5 Mbp	50-151	Conventional base calls	pass	fail	warn	3326851.0	pass	warn	pass	50.0	97.9675906609	PD_84P_2_bbduk_polyg_filt.fastq	fail	pass
PD_8P_1_bbduk_polyg_filt	pass	0.0	pass	123.238169894	Sanger / Illumina 1.9	pass	530.6 Mbp	51-151	Conventional base calls	pass	pass	warn	4305477.0	pass	pass	pass	47.0	93.0683633459	PD_8P_1_bbduk_polyg_filt.fastq	fail	pass
PD_8P_2_bbduk_polyg_filt	pass	0.0	pass	123.224392094	Sanger / Illumina 1.9	pass	530.5 Mbp	50-151	Conventional base calls	pass	pass	warn	4305477.0	pass	pass	pass	47.0	93.035654359	PD_8P_2_bbduk_polyg_filt.fastq	fail	pass
PD_9P_1_bbduk_polyg_filt	pass	0.0	pass	124.201252723	Sanger / Illumina 1.9	pass	503.9 Mbp	51-151	Conventional base calls	pass	warn	warn	4057560.0	pass	warn	pass	46.0	92.9003950368	PD_9P_1_bbduk_polyg_filt.fastq	fail	pass
PD_9P_2_bbduk_polyg_filt	pass	0.0	pass	124.178479185	Sanger / Illumina 1.9	pass	503.8 Mbp	50-151	Conventional base calls	pass	warn	warn	4057560.0	pass	warn	pass	46.0	92.9324925355	PD_9P_2_bbduk_polyg_filt.fastq	fail	pass
PD_Extr_neg_plate1_1_bbduk_polyg_filt	pass	0.0	pass	126.936239427	Sanger / Illumina 1.9	pass	195.1 kbp	51-151	Conventional base calls	pass	warn	warn	1537.0	pass	warn	warn	52.0	95.4456733897	PD_Extr_neg_plate1_1_bbduk_polyg_filt.fastq	fail	pass
PD_Extr_neg_plate1_2_bbduk_polyg_filt	pass	0.0	pass	126.887443071	Sanger / Illumina 1.9	pass	195 kbp	51-151	Conventional base calls	pass	fail	warn	1537.0	pass	pass	warn	51.0	95.5757970072	PD_Extr_neg_plate1_2_bbduk_polyg_filt.fastq	fail	pass
PD_Extr_neg_plate3_1_bbduk_polyg_filt	pass	0.0	pass	110.50671785	Sanger / Illumina 1.9	pass	57.5 kbp	51-151	Conventional base calls	pass	fail	warn	521.0	pass	warn	warn	55.0	96.3531669866	PD_Extr_neg_plate3_1_bbduk_polyg_filt.fastq	fail	pass
PD_Extr_neg_plate3_2_bbduk_polyg_filt	pass	0.0	pass	110.431861804	Sanger / Illumina 1.9	pass	57.5 kbp	51-151	Conventional base calls	pass	fail	warn	521.0	pass	pass	warn	55.0	96.5451055662	PD_Extr_neg_plate3_2_bbduk_polyg_filt.fastq	fail	pass
PD_Extr_pos_plate1_1_bbduk_polyg_filt	pass	0.0	pass	141.139873457	Sanger / Illumina 1.9	pass	4.5 Mbp	51-151	Conventional base calls	pass	pass	warn	32558.0	pass	warn	pass	45.0	94.0567602433	PD_Extr_pos_plate1_1_bbduk_polyg_filt.fastq	fail	pass
PD_Extr_pos_plate1_2_bbduk_polyg_filt	pass	0.0	pass	140.83368143	Sanger / Illumina 1.9	pass	4.5 Mbp	51-151	Conventional base calls	pass	pass	warn	32558.0	pass	warn	pass	45.0	94.6495484981	PD_Extr_pos_plate1_2_bbduk_polyg_filt.fastq	fail	pass
PD_Extr_pos_plate2_1_bbduk_polyg_filt	pass	0.0	pass	127.726380368	Sanger / Illumina 1.9	pass	104.1 kbp	51-151	Conventional base calls	pass	warn	warn	815.0	pass	warn	warn	46.0	95.8282208589	PD_Extr_pos_plate2_1_bbduk_polyg_filt.fastq	fail	pass
PD_Extr_pos_plate2_2_bbduk_polyg_filt	pass	0.0	pass	127.536196319	Sanger / Illumina 1.9	pass	103.9 kbp	51-151	Conventional base calls	pass	warn	warn	815.0	pass	warn	warn	46.0	96.0736196319	PD_Extr_pos_plate2_2_bbduk_polyg_filt.fastq	fail	pass
PD_Extr_pos_plate3_1_bbduk_polyg_filt	pass	0.0	pass	133.234181196	Sanger / Illumina 1.9	pass	736.3 Mbp	51-151	Conventional base calls	pass	pass	warn	5526998.0	pass	pass	pass	51.0	93.1684236392	PD_Extr_pos_plate3_1_bbduk_polyg_filt.fastq	fail	pass
PD_Extr_pos_plate3_2_bbduk_polyg_filt	pass	0.0	pass	133.216372251	Sanger / Illumina 1.9	pass	736.2 Mbp	50-151	Conventional base calls	pass	pass	warn	5526998.0	pass	pass	pass	51.0	93.2783106934	PD_Extr_pos_plate3_2_bbduk_polyg_filt.fastq	fail	pass
PD_Lib_neg_plate1_1_bbduk_polyg_filt	pass	0.0	pass	127.010680908	Sanger / Illumina 1.9	pass	285.3 kbp	51-151	Conventional base calls	pass	fail	warn	2247.0	pass	pass	warn	52.0	95.2825990209	PD_Lib_neg_plate1_1_bbduk_polyg_filt.fastq	fail	pass
PD_Lib_neg_plate1_2_bbduk_polyg_filt	pass	0.0	pass	126.982643525	Sanger / Illumina 1.9	pass	285.2 kbp	51-151	Conventional base calls	pass	fail	warn	2247.0	pass	pass	warn	52.0	95.6386292835	PD_Lib_neg_plate1_2_bbduk_polyg_filt.fastq	fail	pass
PD_Lib_neg_plate2_1_bbduk_polyg_filt	pass	0.0	pass	130.157434402	Sanger / Illumina 1.9	pass	44.6 kbp	51-151	Conventional base calls	pass	warn	warn	343.0	pass	warn	warn	51.0	96.7930029155	PD_Lib_neg_plate2_1_bbduk_polyg_filt.fastq	fail	pass
PD_Lib_neg_plate2_2_bbduk_polyg_filt	pass	0.0	pass	130.131195335	Sanger / Illumina 1.9	pass	44.6 kbp	51-151	Conventional base calls	pass	warn	warn	343.0	pass	warn	warn	51.0	97.084548105	PD_Lib_neg_plate2_2_bbduk_polyg_filt.fastq	fail	pass
PD_Lib_pos_plate1_1_bbduk_polyg_filt	pass	0.0	pass	138.613449129	Sanger / Illumina 1.9	pass	590 Mbp	51-151	Conventional base calls	pass	warn	warn	4256811.0	pass	pass	pass	47.0	94.3615502278	PD_Lib_pos_plate1_1_bbduk_polyg_filt.fastq	fail	pass
PD_Lib_pos_plate1_2_bbduk_polyg_filt	pass	0.0	pass	138.582215654	Sanger / Illumina 1.9	pass	589.9 Mbp	50-151	Conventional base calls	pass	warn	warn	4256811.0	pass	pass	pass	47.0	94.3108281062	PD_Lib_pos_plate1_2_bbduk_polyg_filt.fastq	fail	pass
PD_Lib_pos_plate2_1_bbduk_polyg_filt	pass	0.0	pass	141.32247912	Sanger / Illumina 1.9	pass	572.5 Mbp	51-151	Conventional base calls	pass	warn	warn	4051115.0	pass	pass	pass	47.0	94.2652767024	PD_Lib_pos_plate2_1_bbduk_polyg_filt.fastq	fail	pass
PD_Lib_pos_plate2_2_bbduk_polyg_filt	pass	0.0	pass	141.280176939	Sanger / Illumina 1.9	pass	572.3 Mbp	50-151	Conventional base calls	pass	warn	warn	4051115.0	pass	pass	pass	47.0	94.4254954006	PD_Lib_pos_plate2_2_bbduk_polyg_filt.fastq	fail	pass
