clade_name	clade_taxid	PD_Lib_pos_plate2_metaphlan4	PD_Lib_pos_plate1_metaphlan4	PD_Lib_neg_plate2_metaphlan4	PD_Lib_neg_plate1_metaphlan4	PD_Extr_pos_plate3_metaphlan4	PD_Extr_pos_plate2_metaphlan4	PD_Extr_pos_plate1_metaphlan4	PD_Extr_neg_plate3_metaphlan4	PD_Extr_neg_plate2_metaphlan4	PD_Extr_neg_plate1_metaphlan4	PD_9P_metaphlan4	PD_8P_metaphlan4	PD_84P_metaphlan4	PD_83P_metaphlan4	PD_82P_metaphlan4	PD_81P_metaphlan4	PD_7P_metaphlan4	PD_79S_metaphlan4	PD_78P_metaphlan4	PD_77P_metaphlan4	PD_76P_metaphlan4	PD_75P_metaphlan4	PD_74P_metaphlan4	PD_73P_metaphlan4	PD_70P_metaphlan4	PD_6P_metaphlan4	PD_66P_metaphlan4	PD_65P_metaphlan4	PD_64P_metaphlan4	PD_63P_metaphlan4	PD_60P_metaphlan4	PD_5P_metaphlan4	PD_59P_metaphlan4	PD_58P_metaphlan4	PD_57P_metaphlan4	PD_56P_metaphlan4	PD_55P_metaphlan4	PD_54P_metaphlan4	PD_53P_metaphlan4	PD_52P_metaphlan4	PD_51P_metaphlan4	PD_50P_metaphlan4	PD_4P_metaphlan4	PD_48P_metaphlan4	PD_47P_metaphlan4	PD_46P_metaphlan4	PD_45P_metaphlan4	PD_44P_metaphlan4	PD_43P_metaphlan4	PD_42P_metaphlan4	PD_41P_metaphlan4	PD_40P_metaphlan4	PD_3P_metaphlan4	PD_39P_metaphlan4	PD_38P_metaphlan4	PD_36P_metaphlan4	PD_35P_metaphlan4	PD_34P_metaphlan4	PD_33P_metaphlan4	PD_32P_metaphlan4	PD_31P_metaphlan4	PD_30P_metaphlan4	PD_2P_metaphlan4	PD_29P_metaphlan4	PD_28P_metaphlan4	PD_27P_metaphlan4	PD_26P_metaphlan4	PD_25P_metaphlan4	PD_232S_metaphlan4	PD_231P_metaphlan4	PD_230S_metaphlan4	PD_229P_metaphlan4	PD_228S_metaphlan4	PD_227P_metaphlan4	PD_226S_metaphlan4	PD_225P_metaphlan4	PD_224S_metaphlan4	PD_223P_metaphlan4	PD_222S_metaphlan4	PD_221P_metaphlan4	PD_218S_metaphlan4	PD_217P_metaphlan4	PD_216S_metaphlan4	PD_215S_metaphlan4	PD_214S_metaphlan4	PD_213S_metaphlan4	PD_212S_metaphlan4	PD_211P_metaphlan4	PD_210S_metaphlan4	PD_209P_metaphlan4	PD_208S_metaphlan4	PD_207P_metaphlan4	PD_206S_metaphlan4	PD_205P_metaphlan4	PD_204_metaphlan4	PD_203_metaphlan4	PD_200S_metaphlan4	PD_1P_metaphlan4	PD_199P_metaphlan4	PD_198_metaphlan4	PD_197_metaphlan4	PD_196_metaphlan4	PD_195_metaphlan4	PD_194S_metaphlan4	PD_193P_metaphlan4	PD_192S_metaphlan4	PD_191P_metaphlan4	PD_190S_metaphlan4	PD_189P_metaphlan4	PD_188S_metaphlan4	PD_184S_metaphlan4	PD_183P_metaphlan4	PD_182S_metaphlan4	PD_181P_metaphlan4	PD_180S_metaphlan4	PD_179P_metaphlan4	PD_178S_metaphlan4	PD_177P_metaphlan4	PD_176S_metaphlan4	PD_175P_metaphlan4	PD_174S_metaphlan4	PD_173P_metaphlan4	PD_172S_metaphlan4	PD_171P_metaphlan4	PD_170S_metaphlan4	PD_16P_metaphlan4	PD_169P_metaphlan4	PD_167P_metaphlan4	PD_166_metaphlan4	PD_165S_metaphlan4	PD_164P_metaphlan4	PD_163S_metaphlan4	PD_162P_metaphlan4	PD_161S_metaphlan4	PD_160P_metaphlan4	PD_15P_metaphlan4	PD_159S_metaphlan4	PD_158P_metaphlan4	PD_157S_metaphlan4	PD_156P_metaphlan4	PD_153S_metaphlan4	PD_152P_metaphlan4	PD_151S_metaphlan4	PD_150P_metaphlan4	PD_14P_metaphlan4	PD_149S_metaphlan4	PD_148P_metaphlan4	PD_147_metaphlan4	PD_146S_metaphlan4	PD_145P_metaphlan4	PD_142S_metaphlan4	PD_141P_metaphlan4	PD_140S_metaphlan4	PD_13P_metaphlan4	PD_138S_metaphlan4	PD_137P_metaphlan4	PD_134S_metaphlan4	PD_131P_metaphlan4	PD_130S_metaphlan4	PD_12P_metaphlan4	PD_129P_metaphlan4	PD_128S_metaphlan4	PD_127S_metaphlan4	PD_126P_metaphlan4	PD_123P_metaphlan4	PD_122S_metaphlan4	PD_121S_metaphlan4	PD_120S_metaphlan4	PD_11P_metaphlan4	PD_119P_metaphlan4	PD_118_metaphlan4	PD_117_metaphlan4	PD_116P_metaphlan4	PD_115S_metaphlan4	PD_114P_metaphlan4	PD_113P_metaphlan4	PD_112S_metaphlan4	PD_111P_metaphlan4	PD_110S_metaphlan4	PD_10P_metaphlan4	PD_109S_metaphlan4	PD_108S_metaphlan4	PD_107P_metaphlan4	PD_105P_metaphlan4	PD_104P_metaphlan4	PD_100P_metaphlan4
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9439	2|201174|84998|1643822|1643826|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16259.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7023.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7219.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9439|s__GGB9439_SGB105286	2|201174|84998|1643822|1643826||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16259.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7023.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7219.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9439|s__GGB9439_SGB105286|t__SGB105286	2|201174|84998|1643822|1643826|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16259.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7023.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7219.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter	2|201174|84998|1643822|1643826|644652	0	0	0	0	0	0	0	0	0	0	32276.0	23771.0	0	0	11539.0	0	10738.0	0	0	0	0	0	11892.0	0	0	9402.0	11805.0	10907.0	0	19153.0	0	0	13986.0	0	12151.0	0	10438.0	11145.0	0	0	0	0	0	13264.0	10271.0	0	0	0	0	0	5920.0	0	0	0	19538.0	0	0	0	13613.0	12499.0	0	0	26484.0	0	0	0	0	10241.0	17731.0	11782.0	0	0	0	0	11455.0	0	10294.0	16819.0	0	0	0	0	0	12808.0	0	0	0	0	0	11150.0	11849.0	56087.0	0	10192.0	0	0	0	0	0	11022.0	8779.0	0	0	0	0	0	0	19510.0	17280.0	13854.0	0	0	0	0	0	0	0	12470.0	0	0	16507.0	0	0	0	11476.0	0	11098.0	9809.0	0	0	0	12064.0	9653.0	0	0	10437.0	10508.0	16013.0	14378.0	10887.0	0	0	14098.0	8744.0	15395.0	8271.0	23157.0	0	0	12939.0	10830.0	12850.0	0	13168.0	0	0	0	0	0	34160.0	14380.0	0	21459.0	39148.0	34223.0	0	48024.0	0	0	15338.0	0	17177.0	12173.0	0	0	0	0	11172.0	0	0	0	12147.0	0	0	8880.0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_faecis	2|201174|84998|1643822|1643826|644652|3047475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5920.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_faecis|t__SGB66219	2|201174|84998|1643822|1643826|644652|3047475|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5920.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_massiliensis_ex_Traore_et_al_2017	2|201174|84998|1643822|1643826|644652|1841863	0	0	0	0	0	0	0	0	0	0	0	23771.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_massiliensis_ex_Traore_et_al_2017|t__SGB33566	2|201174|84998|1643822|1643826|644652|1841863|	0	0	0	0	0	0	0	0	0	0	0	23771.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	2|201174|84998|1643822|1643826|644652|471189	0	0	0	0	0	0	0	0	0	0	9141.0	0	0	0	11539.0	0	10738.0	0	0	0	0	0	11892.0	0	0	9402.0	11805.0	0	0	19153.0	0	0	13986.0	0	0	0	0	11145.0	0	0	0	0	0	13264.0	0	0	0	0	0	0	0	0	0	0	19538.0	0	0	0	13613.0	12499.0	0	0	12694.0	0	0	0	0	10241.0	17731.0	11782.0	0	0	0	0	11455.0	0	10294.0	16819.0	0	0	0	0	0	0	0	0	0	0	0	11150.0	0	28544.0	0	0	0	0	0	0	0	0	8779.0	0	0	0	0	0	0	19510.0	17280.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11476.0	0	0	9809.0	0	0	0	0	9653.0	0	0	10437.0	10508.0	16013.0	0	10887.0	0	0	0	8744.0	0	8271.0	23157.0	0	0	12939.0	10830.0	12850.0	0	13168.0	0	0	0	0	0	19305.0	0	0	0	15154.0	11585.0	0	48024.0	0	0	15338.0	0	17177.0	0	0	0	0	0	0	0	0	0	0	0	0	8880.0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae|t__SGB14807	2|201174|84998|1643822|1643826|644652|471189|	0	0	0	0	0	0	0	0	0	0	9141.0	0	0	0	11539.0	0	10738.0	0	0	0	0	0	11892.0	0	0	9402.0	11805.0	0	0	19153.0	0	0	13986.0	0	0	0	0	11145.0	0	0	0	0	0	13264.0	0	0	0	0	0	0	0	0	0	0	19538.0	0	0	0	13613.0	12499.0	0	0	12694.0	0	0	0	0	10241.0	17731.0	11782.0	0	0	0	0	11455.0	0	10294.0	16819.0	0	0	0	0	0	0	0	0	0	0	0	11150.0	0	28544.0	0	0	0	0	0	0	0	0	8779.0	0	0	0	0	0	0	19510.0	17280.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11476.0	0	0	9809.0	0	0	0	0	9653.0	0	0	10437.0	10508.0	16013.0	0	10887.0	0	0	0	8744.0	0	8271.0	23157.0	0	0	12939.0	10830.0	12850.0	0	13168.0	0	0	0	0	0	19305.0	0	0	0	15154.0	11585.0	0	48024.0	0	0	15338.0	0	17177.0	0	0	0	0	0	0	0	0	0	0	0	0	8880.0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_urolithinfaciens	2|201174|84998|1643822|1643826|644652|1335613	0	0	0	0	0	0	0	0	0	0	23135.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10907.0	0	0	0	0	0	0	12151.0	0	10438.0	0	0	0	0	0	0	0	10271.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13790.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12808.0	0	0	0	0	0	0	11849.0	27543.0	0	10192.0	0	0	0	0	0	11022.0	0	0	0	0	0	0	0	0	0	13854.0	0	0	0	0	0	0	0	12470.0	0	0	16507.0	0	0	0	0	0	11098.0	0	0	0	0	12064.0	0	0	0	0	0	0	14378.0	0	0	0	14098.0	0	15395.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14855.0	14380.0	0	21459.0	23994.0	22638.0	0	0	0	0	0	0	0	12173.0	0	0	0	0	11172.0	0	0	0	12147.0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_urolithinfaciens|t__SGB14808	2|201174|84998|1643822|1643826|644652|1335613|	0	0	0	0	0	0	0	0	0	0	23135.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10907.0	0	0	0	0	0	0	12151.0	0	10438.0	0	0	0	0	0	0	0	10271.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13790.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12808.0	0	0	0	0	0	0	11849.0	27543.0	0	10192.0	0	0	0	0	0	11022.0	0	0	0	0	0	0	0	0	0	13854.0	0	0	0	0	0	0	0	12470.0	0	0	16507.0	0	0	0	0	0	11098.0	0	0	0	0	12064.0	0	0	0	0	0	0	14378.0	0	0	0	14098.0	0	15395.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14855.0	14380.0	0	21459.0	23994.0	22638.0	0	0	0	0	0	0	0	12173.0	0	0	0	0	11172.0	0	0	0	12147.0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Raoultibacter	2|201174|84998|1643822|1643826|1926677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10193.0	11209.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15520.0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Raoultibacter|s__Raoultibacter_massiliensis	2|201174|84998|1643822|1643826|1926677|1852371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10193.0	11209.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15520.0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Raoultibacter|s__Raoultibacter_massiliensis|t__SGB33551	2|201174|84998|1643822|1643826|1926677|1852371|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10193.0	11209.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15520.0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Raoultibacter|s__Raoultibacter_timonensis	2|201174|84998|1643822|1643826|1926677|1907662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Raoultibacter|s__Raoultibacter_timonensis|t__SGB33550	2|201174|84998|1643822|1643826|1926677|1907662|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Rubneribacter	2|201174|84998|1643822|1643826|2126002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23982.0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Rubneribacter|s__Rubneribacter_badeniensis	2|201174|84998|1643822|1643826|2126002|2070688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23982.0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Rubneribacter|s__Rubneribacter_badeniensis|t__SGB14805	2|201174|84998|1643822|1643826|2126002|2070688|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10338.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23982.0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia	2|201174|84998|1643822|1643826|84108	0	0	0	0	0	0	0	0	0	0	0	7016.0	9644.0	0	0	0	0	0	0	9995.0	0	0	0	0	15395.0	8421.0	0	0	14758.0	0	0	12410.0	0	0	0	0	18140.0	11010.0	0	0	0	0	0	0	0	0	0	0	0	16536.0	0	0	0	0	0	0	0	0	18600.0	0	0	0	0	0	0	0	0	0	38044.0	83333.0	0	0	0	0	0	0	0	0	10361.0	10611.0	0	0	0	0	0	0	0	0	0	0	0	0	0	14029.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18706.0	9682.0	0	0	0	11958.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16924.0	0	12748.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10698.0	0	0	0	0	0	0	10617.0	0	7510.0	0	0	0	0	0	0	0	7720.0	0	0	0	0	19654.0	0	0	0	0	0	0	6651.0	8101.0	10730.0	0	0	0	0	17006.0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_SGB14778	2|201174|84998|1643822|1643826|84108|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15395.0	0	0	0	0	0	0	12410.0	0	0	0	0	11268.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9261.0	9741.0	0	0	0	0	0	0	0	0	10361.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18706.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10730.0	0	0	0	0	0
