ID	PD_9P_metaphlan4	PD_8P_metaphlan4	PD_84P_metaphlan4	PD_83P_metaphlan4	PD_82P_metaphlan4	PD_7P_metaphlan4	PD_79S_metaphlan4	PD_78P_metaphlan4	PD_77P_metaphlan4	PD_76P_metaphlan4	PD_75P_metaphlan4	PD_74P_metaphlan4	PD_73P_metaphlan4	PD_70P_metaphlan4	PD_6P_metaphlan4	PD_66P_metaphlan4	PD_65P_metaphlan4	PD_64P_metaphlan4	PD_63P_metaphlan4	PD_60P_metaphlan4	PD_5P_metaphlan4	PD_59P_metaphlan4	PD_58P_metaphlan4	PD_57P_metaphlan4	PD_56P_metaphlan4	PD_55P_metaphlan4	PD_54P_metaphlan4	PD_53P_metaphlan4	PD_52P_metaphlan4	PD_51P_metaphlan4	PD_50P_metaphlan4	PD_4P_metaphlan4	PD_48P_metaphlan4	PD_47P_metaphlan4	PD_46P_metaphlan4	PD_45P_metaphlan4	PD_44P_metaphlan4	PD_43P_metaphlan4	PD_42P_metaphlan4	PD_41P_metaphlan4	PD_40P_metaphlan4	PD_3P_metaphlan4	PD_39P_metaphlan4	PD_38P_metaphlan4	PD_35P_metaphlan4	PD_34P_metaphlan4	PD_33P_metaphlan4	PD_32P_metaphlan4	PD_31P_metaphlan4	PD_30P_metaphlan4	PD_2P_metaphlan4	PD_29P_metaphlan4	PD_28P_metaphlan4	PD_27P_metaphlan4	PD_25P_metaphlan4	PD_232S_metaphlan4	PD_231P_metaphlan4	PD_230S_metaphlan4	PD_229P_metaphlan4	PD_228S_metaphlan4	PD_227P_metaphlan4	PD_226S_metaphlan4	PD_225P_metaphlan4	PD_224S_metaphlan4	PD_223P_metaphlan4	PD_222S_metaphlan4	PD_221P_metaphlan4	PD_217P_metaphlan4	PD_216S_metaphlan4	PD_215S_metaphlan4	PD_214S_metaphlan4	PD_213S_metaphlan4	PD_212S_metaphlan4	PD_211P_metaphlan4	PD_210S_metaphlan4	PD_209P_metaphlan4	PD_208S_metaphlan4	PD_207P_metaphlan4	PD_206S_metaphlan4	PD_205P_metaphlan4	PD_204_metaphlan4	PD_203_metaphlan4	PD_200S_metaphlan4	PD_1P_metaphlan4	PD_198_metaphlan4	PD_197_metaphlan4	PD_196_metaphlan4	PD_195_metaphlan4	PD_194S_metaphlan4	PD_193P_metaphlan4	PD_191P_metaphlan4	PD_190S_metaphlan4	PD_189P_metaphlan4	PD_188S_metaphlan4	PD_184S_metaphlan4	PD_183P_metaphlan4	PD_182S_metaphlan4	PD_181P_metaphlan4	PD_180S_metaphlan4	PD_179P_metaphlan4	PD_178S_metaphlan4	PD_177P_metaphlan4	PD_176S_metaphlan4	PD_175P_metaphlan4	PD_174S_metaphlan4	PD_173P_metaphlan4	PD_172S_metaphlan4	PD_171P_metaphlan4	PD_170S_metaphlan4	PD_16P_metaphlan4	PD_169P_metaphlan4	PD_167P_metaphlan4	PD_166_metaphlan4	PD_165S_metaphlan4	PD_164P_metaphlan4	PD_163S_metaphlan4	PD_162P_metaphlan4	PD_161S_metaphlan4	PD_160P_metaphlan4	PD_15P_metaphlan4	PD_159S_metaphlan4	PD_158P_metaphlan4	PD_157S_metaphlan4	PD_156P_metaphlan4	PD_153S_metaphlan4	PD_152P_metaphlan4	PD_151S_metaphlan4	PD_150P_metaphlan4	PD_14P_metaphlan4	PD_149S_metaphlan4	PD_148P_metaphlan4	PD_147_metaphlan4	PD_146S_metaphlan4	PD_145P_metaphlan4	PD_142S_metaphlan4	PD_141P_metaphlan4	PD_140S_metaphlan4	PD_13P_metaphlan4	PD_138S_metaphlan4	PD_137P_metaphlan4	PD_134S_metaphlan4	PD_131P_metaphlan4	PD_130S_metaphlan4	PD_12P_metaphlan4	PD_129P_metaphlan4	PD_128S_metaphlan4	PD_127S_metaphlan4	PD_126P_metaphlan4	PD_123P_metaphlan4	PD_122S_metaphlan4	PD_121S_metaphlan4	PD_120S_metaphlan4	PD_11P_metaphlan4	PD_119P_metaphlan4	PD_118_metaphlan4	PD_117_metaphlan4	PD_116P_metaphlan4	PD_115S_metaphlan4	PD_114P_metaphlan4	PD_113P_metaphlan4	PD_112S_metaphlan4	PD_111P_metaphlan4	PD_110S_metaphlan4	PD_10P_metaphlan4	PD_109S_metaphlan4	PD_108S_metaphlan4	PD_105P_metaphlan4	PD_104P_metaphlan4	PD_100P_metaphlan4
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__GGB2987|s__GGB2987_SGB3969	0	0	0	0	0	0	0.001300837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000935767	0.001805871	0	0	0	0.002059102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001976423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166321	0	0	0	0	0	0.002184058	0	0.001023606	0	0	0.001478968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001157627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001289783	0	0	0	0	0	0.002443717	0	0	0	0	0	0.001346344	0.00205641	0	0	0	0	0	0	0	0	0	0	0.001791703	0	0.001194925	0	0.000942437	0	0	0	0	0	0.000899629	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Lawsonibacter|s__Lawsonibacter_faecis	0	0	0	0	0	0	0.001138181	0	0	0	0	0	0	0	0	0	0	0	0	0.001288361	0.001473683	0	0	0	0	0	0.001343135	0	0.001745973	0	0	0	0.001455702	0.001582849	0	0	0	0	0	0	0	0	0.002567378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001231769	0.001389476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001196181	0	0	0	0	0	0	0	0	0	0.001553311	0	0	0	0	0.001137552	0	0	0.001439032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001575692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001842122	0	0.001316578	0	0	0	0	0	0	0.002352287	0	0.000954109	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_KGMB03038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011795	0	0	0	0	0	0	0	0.000933172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002468999	0	0	0	0	0	0	0	0	0	0	0.000856181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000942154	0	0	0	0	0	0	0	0	0	0.000728539	0	0.001175417	0	0	0	0	0.000928338	0	0	0	0.001061944	0	0	0	0	0	0.00118234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001068909	0	0	0	0	0	0.00127238	0	0	0.001205505	0	0	0	0	0.001584441	0.000966787	0.005439485	0.001137095	0.001007248	0	0	0	0	0	0	0	0	0	0.001192588	0.001253916	0	0	0	0	0	0	0.001022137	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB49409|s__GGB49409_SGB69322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001376448	0	0.001047292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001134444	0	0	0	0	0	0	0.001093295	0	0	0.001000882	0	0	0	0	0	0	0	0	0	0	0	0	0.000977995	0	0.000929502	0	0	0.000624012	0.000875567	0	0	0	0.000607423	0.001046623	0.000831029	0	0	0	0.000850324	0	0.000806484	0	0	0.001109858	0.001099403	0	0	0	0	0	0	0	0	0	0	0.001231817	0	0.000608065	0	0	0	0	0	0.000697335	0	0.00082831	0	0	0	0.001331311	0	0.000894465	0.00104747	0.000662521	0	0	0	0	0	0.000949475	0	0	0	0	0.000799119	0	0	0	0	0.001021918	0	0	0	0	0	0	0.000781569	0	0	0	0	0	0.000860267	0	0	0	0.001317961	0	0.001118926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Flintibacter|s__Flintibacter_hominis	0	0.001486338	0	0	0	0	0	0	0.002443982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001349537	0	0	0	0	0	0.001315379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000862245	0	0	0	0	0.001527154	0	0.001592849	0	0.001054632	0	0	0	0.000992542	0	0	0	0	0	0	0	0	0	0	0	0	0.001404246	0	0	0	0	0	0	0.001218466	0.002281079	0	0	0	0	0	0	0	0.001149448	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018859	0	0.001930389	0	0	0.001132829	0.000950096	0	0.000836613	0	0.001738305	0	0.001288819	0	0.00122433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_210917_DFI_7_65	0	0	0	0	0.001793604	0	0	0	0.001674195	0	0	0	0	0	0	0	0	0	0	0	0	0.002113699	0	0.001887961	0	0	0	0	0	0	0	0	0	0	0	0.001235308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001296655	0	0	0.001274025	0.001085875	0	0	0	0	0	0.001305919	0.001169695	0	0	0	0	0	0	0	0.001088634	0	0	0	0	0	0	0	0.001152306	0	0	0	0.001076703	0	0.00144513	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001172678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001094271	0	0	0	0	0	0	0	0	0	0	0.001180827	0	0	0	0.000684937	0	0	0.001085869	0	0	0.001590347	0	0	0	0	0	0.00124579	0	0	0	0	0	0	0	0	0	0	0	0	0.001315592	0.001285805	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1374|o__OFGB1374|f__FGB1374|g__GGB3352|s__GGB3352_SGB62935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002723959	0	0	0	0	0	0	0	0	0	0.001107429	0	0	0	0	0	0	0	0.00186893	0	0	0.001532245	0.001653963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001933466	0	0	0	0	0.00128089	0.001438497	0	0	0	0	0	0	0	0	0.001128677	0	0	0	0	0	0	0	0.002682248	0	0	0	0	0	0	0	0	0.001524121	0	0	0.001006635	0	0.001582868	0	0	0	0	0.001229803	0.001734894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001898371	0	0	0	0	0	0	0	0	0	0	0	0.002269989	0	0	0.001767072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB36777|o__OFGB36777|f__FGB36777|g__GGB36777|s__GGB36777_SGB49178	0	0	0	0	0	0	0.000950123	0	0.001035602	0	0	0	0	0	0	0	0.000847492	0	0	0.000882952	0	0	0	0	0.000423156	0	0	0	0.001304306	0	0	0	0.001188092	0.000879212	0.000948518	0	0.000899013	0	0	0	0	0	0.001507512	0	0	0	0	0	0	0	0.000916348	0.001139577	0	0	0	0	0	0	0	0	0	0	0	0	0.000467692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000668778	0	0.001102365	0	0.000578148	0	0.000713858	0.000683681	0	0	0	0.000648043	0	0	0	0	0.000853682	0	0	0	0	0	0	0.000661925	0.000629175	0	0	0	0	0.000498216	0.000529371	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000683342	0	0	0	0.001194325	0	0	0	0.001626186	0	0.001400778	0	0.000925669	0	0	0	0	0	0	0	0	0.000792476	0	0	0.00065036	0.001072839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001137539
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB3444|s__GGB3444_SGB4594	0.001347251	0.001349059	0	0	0	0	0.000859781	0	0	0	0.001201088	0	0	0	0	0	0	0	0	0	0	0.002737637	0	0	0.000543973	0	0	0	0	0	0	0	0.001737536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000961138	0	0	0	0	0	0.002100602	0	0.000817687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001256394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000949365	0	0	0	0	0	0	0	0	0	0	0	0.000949232	0	0.001609564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001938429	0.001154706	0	0.000686858	0	0	0.000926997	0.000736966	0	0	0	0	0	0	0	0	0	0	0	0.001283659	0.001879976	0	0	0	0	0	0.001105037	0	0	0	0	0	0.002076714	0	0.000851029	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnotalea|s__Lachnotalea_sp_AF33_28	0	0	0	0	0	0.001239979	0	0	0	0	0	0.001428278	0	0.00220549	0	0	0	0	0.001237706	0	0	0.001864245	0	0	0	0	0	0	0	0	0	0	0	0.0012653	0.001465622	0	0	0	0	0	0	0	0	0	0	0	0	0.001142488	0	0.001587254	0	0	0	0	0	0	0	0	0	0	0.001278941	0	0	0	0.000791514	0	0	0	0	0	0	0	0	0	0.000879674	0	0	0	0	0	0	0	0	0	0	0	0.001042403	0	0	0	0	0	0.001884367	0	0	0.000634749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00091899	0	0	0	0	0.00081255	0.001439218	0	0	0	0	0	0	0	0	0.001099731	0	0.001337695	0	0	0	0	0	0	0	0.001852153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000850328	0	0	0	0	0.001007806	0	0	0.00161972	0.001111543	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1359|o__OFGB1359|f__FGB1359|g__GGB3321|s__GGB3321_SGB4394	0	0	0.002470889	0	0	0	0	0	0.003050265	0	0	0	0	0	0.002819583	0	0	0	0	0.001618919	0	0	0	0	0.001352984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001288128	0	0	0	0	0	0	0.00551025	0	0	0	0	0	0	0	0	0	0	0.000858146	0	0.001537724	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001386142	0	0	0	0	0.001035238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001162993	0	0.001485108	0	0	0	0	0.001476857	0	0	0	0.001074719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001131902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001712897	0.00133053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9640|s__GGB9640_SGB15115	0	0	0	0	0.002116684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166695	0	0	0	0.001363335	0	0.001084677	0	0	0	0.000983843	0	0	0	0	0	0	0	0	0	0	0.001360762	0	0	0	0.001289383	0	0	0	0	0	0.001136863	0	0	0	0.001515363	0	0	0	0	0.001189163	0	0	0	0.00217244	0	0	0	0	0	0	0.000886033	0	0.002366557	0	0	0.001879861	0.002094395	0	0	0	0	0	0.002644706	0	0	0	0	0	0.00191379	0	0	0	0	0	0	0	0	0	0	0	0	0.001469846	0	0	0	0	0	0	0	0.00168622	0	0	0.002165747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001380464	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB15212|o__OFGB15212|f__FGB15212|g__GGB41458|s__GGB41458_SGB58520	0	0	0.001962879	0	0.002443249	0	0	0	0	0	0	0	0	0	0	0	0.003792734	0.001457906	0	0	0	0	0	0	0	0.001273345	0	0	0.003398824	0	0	0	0	0	0	0	0	0	0	0.002161068	0	0	0	0	0	0	0	0	0	0.001540603	0	0	0	0	0	0.001555595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002786748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001223172	0	0.001766452	0	0	0	0.001817049	0.00096039	0.001342541	0	0	0	0	0.001378474	0	0	0	0	0	0	0	0	0	0	0	0.001432878	0	0	0	0	0	0	0	0.001531491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001463838	0	0	0	0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_SGB9260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002104388	0	0	0	0	0	0	0.001848755	0	0	0	0	0	0.001403313	0	0.001908873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001320462	0.001036211	0.003531139	0	0.002062946	0.004561049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001148416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001865294	0.002486667	0	0	0	0	0.001695231	0.002767702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000608691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001785084	0	0.00203142	0	0	0	0	0	0	0	0.002023908	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB2919|o__OFGB2919|f__FGB2919|g__GGB9241|s__GGB9241_SGB14183	0	0.002693232	0.002319052	0	0	0	0	0	0.001764758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002605147	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001406154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001423291	0	0	0	0	0.001195866	0	0	0	0	0.000990261	0	0	0	0	0	0	0	0.003197914	0	0	0.001345856	0	0	0	0	0	0	0	0	0.001208012	0	0	0	0	0.001590394	0	0	0	0	0	0	0	0.001942785	0	0	0	0	0	0	0	0.002987762	0	0	0	0.001851683	0.001126834	0.00177788	0	0	0.002070074	0.00168411	0	0	0	0	0	0	0	0	0	0	0	0.001187846	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium	0	0	0.001742826	0	0	0	0	0	0	0	0	0.001832405	0	0	0	0	0	0.002997032	0.001707968	0.001555149	0	0	0	0	0	0.001797274	0	0	0	0	0	0	0	0	0	0	0.001268308	0	0	0.00160551	0.002457903	0	0	0	0	0	0.001143945	0.001055441	0.001631396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000963593	0	0	0	0	0	0	0	0	0	0.000995316	0	0	0	0	0	0	0	0.001110362	0	0	0	0	0.001279226	0	0	0	0	0	0	0	0	0	0	0	0.001126433	0	0.000996997	0	0	0	0	0	0	0	0.00101422	0.001011546	0.000948231	0	0	0	0	0	0	0	0	0.000986951	0	0.00069808	0	0	0	0	0	0.001984213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001096552	0.000976475	0	0	0	0	0	0	0	0	0.000753525	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB88649|o__OFGB88649|f__FGB88649|g__GGB3491|s__GGB3491_SGB4665	0	0	0	0	0	0	0	0	0.003014285	0	0	0	0.004305484	0	0	0	0	0	0	0.001371994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002236385	0	0	0	0	0	0.001659306	0	0	0	0	0	0	0	0	0.001272499	0.001392571	0	0	0.00162703	0	0	0	0	0	0	0	0	0	0	0	0	0.001531315	0	0	0	0	0	0	0	0	0.001747015	0	0.00137129	0	0	0	0.002222341	0.001206594	0	0	0	0	0.001301099	0	0	0.003431425	0.004312792	0	0	0.001598684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001451212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB42688|s__GGB42688_SGB59891	0	0.001141977	0	0	0	0	0	0	0	0	0	0	0	0.002408821	0	0	0.001978983	0	0	0	0	0	0	0	0	0.001266468	0	0	0	0	0	0	0	0	0.003016667	0	0	0	0	0.001320372	0.002301088	0	0	0	0	0	0	0	0	0	0	0.002106333	0	0.000987652	0.001299549	0	0	0	0	0	0.001148408	0	0	0	0	0	0.000794854	0	0	0	0	0	0	0	0	0	0	0.000709497	0	0	0	0.001202807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00088428	0	0	0.00087963	0	0.000832715	0	0	0	0	0	0	0	0.001529418	0	0	0	0	0	0	0	0	0	0	0.001492729	0	0	0	0	0	0	0.000581574	0	0	0	0	0	0	0	0.002526701	0	0.001245922	0.001049837	0	0	0	0	0.001036052	0	0	0	0	0	0.001401783	0	0	0	0	0	0	0	0.002105316	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__GGB9563|s__GGB9563_SGB14975	0	0	0	0	0.001494706	0	0	0	0	0.006755626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001697674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002211113	0	0	0	0.002219182	0	0	0	0	0	0	0	0	0	0	0.001476903	0	0	0	0	0	0.001541636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001959923	0	0.00138003	0	0	0	0.000954471	0	0	0.00151456	0	0	0.001785256	0.001589041	0	0.002734766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159512	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001019722	0	0	0	0	0	0	0	0	0	0	0	0	0.00193964	0	0	0	0	0	0	0	0	0	0.000929823	0	0	0	0	0	0	0.002864354	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038|g__GGB9538|s__GGB9538_SGB14941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002160334	0	0	0.001735796	0	0.002830577	0	0	0	0	0	0	0	0	0	0	0	0.002181229	0	0.001375562	0	0	0	0.001992975	0	0	0	0	0	0	0.001395519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000986683	0	0	0	0	0.00091108	0	0	0	0	0	0	0	0.001346034	0	0	0	0	0	0	0	0.001482132	0	0.001436035	0	0	0	0	0.001260029	0	0	0.000872192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001699734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001949226	0	0	0.000939132	0	0	0.002379556	0	0	0	0	0	0	0	0	0	0.002581581	0	0	0.002017322	0	0.0016766	0	0	0	0	0	0	0.001515939	0	0	0	0	0	0	0	0	0	0.00097267	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_zhanii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002247418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001935214	0	0.001596583	0	0.000995522	0	0	0	0	0	0	0.002319913	0.001162333	0	0	0	0	0	0	0.001132421	0	0	0	0	0	0.001448652	0	0	0	0	0.001066123	0	0	0	0.001904961	0.000850771	0	0	0	0.002162371	0.00097442	0	0	0.001564012	0	0	0	0	0.001197037	0	0	0	0	0	0	0	0.001367644	0	0	0	0	0	0.002071746	0	0	0	0	0	0	0	0	0	0.001097655	0	0	0	0	0	0	0	0	0.0018061	0	0.002884898	0	0	0.003834552	0	0	0	0	0	0	0	0	0	0	0.001116925	0	0	0	0	0	0.001489203	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9707|s__GGB9707_SGB15229	0	0	0	0	0	0	0	0	0.001466634	0	0.001643557	0	0	0	0.002038203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001342863	0.004043494	0	0	0.002638574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001117317	0	0	0	0.001023441	0	0	0	0	0.001681311	0	0.001002564	0	0	0.001303059	0	0	0	0	0	0	0	0.001561504	0	0	0	0	0	0	0.000823965	0	0	0	0.001202023	0	0.00159793	0.001098738	0	0	0.002282458	0	0.001021685	0	0	0	0	0	0.001113459	0	0	0	0	0	0.001805556	0	0	0	0	0	0	0	0	0.000924535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001341509	0.00129921	0.002032028	0	0	0	0.001099889	0
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__GGB9818|s__GGB9818_SGB15459	0	0	0	0	0	0	0	0	0.002113549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002197243	0	0	0	0.002473116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001145189	0	0	0.001664669	0	0	0	0	0	0.001108185	0	0	0	0	0.001982384	0.001344387	0	0	0	0	0.001729438	0	0	0	0	0.001751935	0.001704898	0	0	0.001250213	0.001118994	0.001382636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002374507	0	0	0.001386976	0	0	0	0	0.001490672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001925436	0	0	0	0.002299533	0.001212661	0	0.001555286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001890318	0	0	0	0	0	0	0	0.001882945	0	0	0	0	0	0	0
