Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_79S_filtered_1	pass	0.0	pass	125.999607776	Sanger / Illumina 1.9	pass	471.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3722358.0	pass	pass	pass	47.0	98.0529394869	PD_79S_filtered_1.fastq	fail	pass
PD_79S_filtered_2	fail	0.0	pass	144.305841082	Sanger / Illumina 1.9	pass	540.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3722358.0	pass	pass	pass	48.0	98.0397795354	PD_79S_filtered_2.fastq	fail	pass
PD_7P_filtered_1	pass	0.0	pass	125.083429128	Sanger / Illumina 1.9	pass	400.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3186501.0	pass	warn	pass	43.0	94.3833822442	PD_7P_filtered_1.fastq	fail	pass
PD_7P_filtered_2	fail	0.0	pass	143.590360085	Sanger / Illumina 1.9	pass	460.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3186501.0	pass	pass	pass	45.0	94.2829911083	PD_7P_filtered_2.fastq	fail	pass
PD_81P_filtered_1	pass	0.0	pass	124.371428571	Sanger / Illumina 1.9	pass	96.3 kbp	60-151	Conventional base calls	pass	fail	warn	770.0	pass	fail	warn	48.0	98.1818181818	PD_81P_filtered_1.fastq	fail	pass
PD_81P_filtered_2	fail	0.0	pass	137.696103896	Sanger / Illumina 1.9	pass	106.7 kbp	61-151	Conventional base calls	pass	warn	warn	770.0	pass	warn	warn	49.0	98.3116883117	PD_81P_filtered_2.fastq	fail	pass
PD_82P_filtered_1	pass	0.0	pass	128.288067376	Sanger / Illumina 1.9	pass	420.6 Mbp	60-151	Conventional base calls	pass	warn	warn	3259786.0	pass	pass	pass	47.0	98.5367290709	PD_82P_filtered_1.fastq	fail	pass
PD_82P_filtered_2	fail	0.0	pass	144.258396103	Sanger / Illumina 1.9	pass	473.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3259786.0	pass	pass	pass	48.0	98.558226896	PD_82P_filtered_2.fastq	fail	pass
PD_83P_filtered_1	pass	0.0	pass	127.957790911	Sanger / Illumina 1.9	pass	6.4 Mbp	60-151	Conventional base calls	pass	warn	warn	50084.0	pass	warn	pass	46.0	97.9853845539	PD_83P_filtered_1.fastq	fail	pass
PD_83P_filtered_2	fail	0.0	pass	144.837193515	Sanger / Illumina 1.9	pass	7.3 Mbp	60-151	Conventional base calls	pass	warn	warn	50084.0	pass	warn	pass	46.0	98.0612570881	PD_83P_filtered_2.fastq	fail	pass
PD_84P_filtered_1	pass	0.0	pass	118.847530101	Sanger / Illumina 1.9	pass	369.7 Mbp	60-151	Conventional base calls	pass	fail	warn	3093568.0	pass	warn	pass	50.0	98.41499905	PD_84P_filtered_1.fastq	fail	pass
PD_84P_filtered_2	fail	0.0	pass	141.342133743	Sanger / Illumina 1.9	pass	440.1 Mbp	60-151	Conventional base calls	pass	fail	warn	3093568.0	pass	warn	pass	50.0	98.3630117626	PD_84P_filtered_2.fastq	fail	pass
PD_8P_filtered_1	pass	0.0	pass	124.414923248	Sanger / Illumina 1.9	pass	505.1 Mbp	60-151	Conventional base calls	pass	pass	warn	4036467.0	pass	pass	pass	47.0	93.6428595049	PD_8P_filtered_1.fastq	fail	pass
PD_8P_filtered_2	fail	0.0	pass	143.981328721	Sanger / Illumina 1.9	pass	584.9 Mbp	60-151	Conventional base calls	pass	pass	warn	4036467.0	pass	pass	pass	48.0	93.5944804099	PD_8P_filtered_2.fastq	fail	pass
PD_9P_filtered_1	pass	0.0	pass	125.427844552	Sanger / Illumina 1.9	pass	477.6 Mbp	60-151	Conventional base calls	pass	warn	warn	3785667.0	pass	warn	pass	46.0	93.5996441583	PD_9P_filtered_1.fastq	fail	pass
PD_9P_filtered_2	fail	0.0	pass	143.843278873	Sanger / Illumina 1.9	pass	548.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3785667.0	pass	warn	pass	47.0	93.6459033837	PD_9P_filtered_2.fastq	fail	pass
PD_Extr_neg_plate1_filtered_1	pass	0.0	pass	128.002830856	Sanger / Illumina 1.9	pass	181.9 kbp	60-151	Conventional base calls	pass	warn	warn	1413.0	pass	warn	warn	52.0	97.8768577495	PD_Extr_neg_plate1_filtered_1.fastq	fail	pass
PD_Extr_neg_plate1_filtered_2	fail	0.0	pass	144.604387827	Sanger / Illumina 1.9	pass	205.6 kbp	61-151	Conventional base calls	pass	warn	warn	1413.0	pass	pass	warn	52.0	97.9476291578	PD_Extr_neg_plate1_filtered_2.fastq	fail	pass
PD_Extr_neg_plate2_filtered_1	pass	0.0	pass	120.421052632	Sanger / Illumina 1.9	pass	4.6 kbp	60-151	Conventional base calls	pass	fail	warn	38.0	pass	fail	fail	48.0	97.3684210526	PD_Extr_neg_plate2_filtered_1.fastq	fail	pass
PD_Extr_neg_plate2_filtered_2	fail	0.0	pass	135.0	Sanger / Illumina 1.9	pass	5.1 kbp	65-151	Conventional base calls	pass	fail	warn	38.0	pass	fail	fail	49.0	97.3684210526	PD_Extr_neg_plate2_filtered_2.fastq	fail	pass
PD_Extr_neg_plate3_filtered_1	pass	0.0	pass	113.863829787	Sanger / Illumina 1.9	pass	53.8 kbp	60-151	Conventional base calls	pass	fail	warn	470.0	pass	warn	warn	55.0	97.8723404255	PD_Extr_neg_plate3_filtered_1.fastq	fail	pass
PD_Extr_neg_plate3_filtered_2	fail	0.0	pass	139.080851064	Sanger / Illumina 1.9	pass	65.8 kbp	67-151	Conventional base calls	pass	fail	warn	470.0	pass	warn	warn	55.0	98.2978723404	PD_Extr_neg_plate3_filtered_2.fastq	fail	pass
PD_Extr_pos_plate1_filtered_1	pass	0.0	pass	139.925452245	Sanger / Illumina 1.9	pass	4.1 Mbp	60-151	Conventional base calls	pass	pass	warn	29243.0	pass	warn	pass	45.0	97.6131039907	PD_Extr_pos_plate1_filtered_1.fastq	fail	pass
PD_Extr_pos_plate1_filtered_2	fail	0.0	pass	146.46889854	Sanger / Illumina 1.9	pass	4.3 Mbp	61-151	Conventional base calls	pass	pass	warn	29243.0	pass	warn	pass	45.0	97.9242895736	PD_Extr_pos_plate1_filtered_2.fastq	fail	pass
PD_Extr_pos_plate2_filtered_1	pass	0.0	pass	129.986187845	Sanger / Illumina 1.9	pass	94.6 kbp	60-151	Conventional base calls	pass	warn	warn	724.0	pass	fail	warn	46.0	98.3425414365	PD_Extr_pos_plate2_filtered_1.fastq	fail	pass
PD_Extr_pos_plate2_filtered_2	fail	0.0	pass	141.038674033	Sanger / Illumina 1.9	pass	102.7 kbp	61-151	Conventional base calls	pass	warn	warn	724.0	pass	warn	warn	46.0	98.6187845304	PD_Extr_pos_plate2_filtered_2.fastq	fail	pass
PD_Extr_pos_plate3_filtered_1	pass	0.0	pass	133.032150608	Sanger / Illumina 1.9	pass	701.2 Mbp	60-151	Conventional base calls	pass	pass	warn	5240212.0	pass	pass	pass	51.0	93.8171305164	PD_Extr_pos_plate3_filtered_1.fastq	fail	pass
PD_Extr_pos_plate3_filtered_2	fail	0.0	pass	145.612737805	Sanger / Illumina 1.9	pass	768 Mbp	60-151	Conventional base calls	pass	pass	warn	5240212.0	pass	pass	pass	51.0	93.9422149127	PD_Extr_pos_plate3_filtered_2.fastq	fail	pass
PD_Lib_neg_plate1_filtered_1	pass	0.0	pass	127.618586641	Sanger / Illumina 1.9	pass	265.1 kbp	60-151	Conventional base calls	pass	fail	warn	2066.0	pass	pass	warn	52.0	98.2090997096	PD_Lib_neg_plate1_filtered_1.fastq	fail	pass
PD_Lib_neg_plate1_filtered_2	fail	0.0	pass	144.103581801	Sanger / Illumina 1.9	pass	299.6 kbp	61-151	Conventional base calls	pass	fail	warn	2066.0	pass	warn	warn	52.0	98.4995159729	PD_Lib_neg_plate1_filtered_2.fastq	fail	pass
PD_Lib_neg_plate2_filtered_1	pass	0.0	pass	132.450160772	Sanger / Illumina 1.9	pass	41.4 kbp	60-151	Conventional base calls	pass	fail	warn	311.0	pass	warn	warn	51.0	98.3922829582	PD_Lib_neg_plate2_filtered_1.fastq	fail	pass
PD_Lib_neg_plate2_filtered_2	fail	0.0	pass	145.68488746	Sanger / Illumina 1.9	pass	45.6 kbp	75-151	Conventional base calls	pass	fail	warn	311.0	pass	warn	warn	51.0	98.7138263666	PD_Lib_neg_plate2_filtered_2.fastq	fail	pass
PD_Lib_pos_plate1_filtered_1	pass	0.0	pass	138.139472309	Sanger / Illumina 1.9	pass	560.7 Mbp	60-151	Conventional base calls	pass	warn	warn	4034636.0	pass	pass	pass	47.0	95.1502294145	PD_Lib_pos_plate1_filtered_1.fastq	fail	pass
PD_Lib_pos_plate1_filtered_2	fail	0.0	pass	146.869792467	Sanger / Illumina 1.9	pass	596.4 Mbp	60-151	Conventional base calls	pass	warn	warn	4034636.0	pass	pass	pass	47.0	95.0913084075	PD_Lib_pos_plate1_filtered_2.fastq	fail	pass
PD_Lib_pos_plate2_filtered_1	pass	0.0	pass	140.44272358	Sanger / Illumina 1.9	pass	538.9 Mbp	60-151	Conventional base calls	pass	warn	warn	3814362.0	pass	pass	pass	47.0	95.1531893824	PD_Lib_pos_plate2_filtered_1.fastq	fail	pass
PD_Lib_pos_plate2_filtered_2	fail	0.0	pass	147.181162669	Sanger / Illumina 1.9	pass	565 Mbp	60-151	Conventional base calls	pass	warn	warn	3814362.0	pass	pass	pass	47.0	95.2891806857	PD_Lib_pos_plate2_filtered_2.fastq	fail	pass
